player,age,nationality,position,team,games,minutes_90s,goals,assists,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,xg_per90,xg_assist_per90,npxg_per90,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,G-xg,npG-npxg,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_short,passes_pct_short,passes_medium,passes_pct_medium,passes_long,passes_pct_long,pass_xa,A-xa,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,passes_offsides,passes_blocked,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,blocks,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won_pct,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Andi Zeqiri,24,ch SUI,"FW,MF",Genk,20.0,7.6,5.0,0.0,0.0,3.0,0.0,5.8,5.8,0.0,5.9,9.0,12.0,38.0,0.66,0.0,0.77,0.0,0.77,38.5,5.12,1.97,0.13,0.33,14.1,2.0,0.15,-0.8,-0.8,88.0,129.0,68.2,1251.0,300.0,66.0,74.2,38.0,71.1,7.0,57.1,0.1,0.0,1.0,5.0,0.0,0.0,110.0,18.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,2.75,4.0,0.0,5.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,10.0,2.0,5.0,0.0,232.0,6.0,18.0,93.0,124.0,54.0,232.0,16.0,56.3,43.8,148.0,773.0,275.0,4.0,7.0,18.0,13.0,148.0,15.0,6.0,11.0,0.0,0.0,0.0,20.0,12.0,34.0,26.1
Philip Zinckernagel,28,dk DEN,"FW,MF",Club Brugge,24.0,16.8,6.0,5.0,0.0,2.0,0.0,5.0,5.0,4.5,9.5,56.0,78.0,152.0,0.36,0.3,0.3,0.27,0.3,43.8,2.86,1.25,0.13,0.29,17.5,3.0,0.1,1.0,1.0,486.0,663.0,73.3,7694.0,1916.0,298.0,80.2,245.0,80.0,78.0,39.7,4.3,0.5,33.0,41.0,29.0,7.0,602.0,61.0,18.0,3.0,2.0,86.0,10.0,32.0,23.0,3.0,0.0,25.0,3.7,43.0,7.0,5.0,3.0,3.0,1.0,27.0,19.0,8.0,13.0,6.0,15.0,35.0,42.9,16.0,6.0,2.0,0.0,866.0,6.0,72.0,311.0,495.0,73.0,866.0,62.0,43.5,51.6,634.0,4229.0,1795.0,40.0,16.0,34.0,27.0,619.0,29.0,21.0,4.0,1.0,0.0,0.0,68.0,9.0,19.0,32.1
Che Adams,27,sct SCO,FW,Southampton,40.0,25.4,16.0,4.0,0.0,5.0,0.0,13.6,13.6,3.6,17.2,21.0,88.0,150.0,0.63,0.16,0.53,0.14,0.53,38.8,3.15,1.22,0.2,0.52,16.4,0.0,0.17,2.4,2.4,516.0,678.0,76.1,8988.0,1974.0,279.0,85.3,242.0,79.8,88.0,73.9,3.5,0.4,31.0,50.0,24.0,0.0,633.0,36.0,8.0,10.0,10.0,7.0,9.0,0.0,0.0,0.0,9.0,25.0,2.59,53.0,0.0,1.0,10.0,2.0,0.0,19.0,15.0,3.0,9.0,7.0,8.0,12.0,66.7,18.0,5.0,11.0,0.0,921.0,18.0,70.0,470.0,393.0,126.0,921.0,34.0,55.9,35.3,575.0,2126.0,737.0,16.0,9.0,58.0,20.0,747.0,35.0,44.0,18.0,0.0,0.0,0.0,60.0,20.0,29.0,40.8
Marc Albrighton,33,eng ENG,FW,Leicester City,12.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,6.0,8.0,20.0,0.0,0.0,0.03,0.53,0.03,0.0,0.7,0.0,0.0,0.0,16.6,0.0,0.04,0.0,0.0,64.0,103.0,62.1,1196.0,448.0,39.0,84.6,32.0,59.4,28.0,35.7,0.6,-0.8,7.0,8.0,6.0,3.0,89.0,14.0,1.0,0.0,0.0,27.0,4.0,9.0,1.0,6.0,0.0,2.0,7.03,6.0,3.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,3.0,1.0,3.0,5.0,60.0,2.0,2.0,3.0,0.0,123.0,2.0,15.0,43.0,67.0,5.0,123.0,4.0,25.0,75.0,77.0,317.0,132.0,2.0,0.0,5.0,2.0,84.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,100.0
Sone Aluko,34,ng NGA,FW,Ipswich Town,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.63,0.0,0.63,0.0,30.0,0.0,0.0,0.0,26.2,0.0,0.02,0.0,0.0,2.0,3.0,66.7,19.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Samuel Amo-Ameyaw,17,eng ENG,"FW,MF",Southampton,3.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,4.0,1.0,12.0,0.0,0.0,0.03,0.16,0.03,0.0,1.2,0.0,0.0,0.0,15.8,0.0,0.02,0.0,0.0,31.0,39.0,79.5,489.0,75.0,19.0,84.2,16.0,87.5,1.0,0.0,0.2,-0.1,3.0,0.0,2.0,2.0,36.0,3.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,2.0,3.0,66.7,2.0,0.0,1.0,0.0,52.0,2.0,5.0,9.0,39.0,3.0,52.0,8.0,50.0,50.0,34.0,258.0,112.0,3.0,2.0,0.0,3.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
Keshi Anderson,28,eng ENG,"FW,MF",Birmingham City,20.0,11.3,0.0,2.0,0.0,2.0,0.0,1.5,1.5,1.9,3.4,45.0,53.0,69.0,0.0,0.18,0.13,0.17,0.13,21.1,1.67,0.35,0.0,0.0,17.8,0.0,0.08,-1.5,-1.5,308.0,414.0,74.4,4951.0,1379.0,178.0,87.1,135.0,81.5,56.0,46.4,2.5,0.1,22.0,23.0,22.0,3.0,368.0,44.0,14.0,2.0,3.0,46.0,8.0,19.0,10.0,6.0,2.0,19.0,4.85,36.0,6.0,3.0,5.0,3.0,2.0,14.0,7.0,7.0,4.0,3.0,5.0,14.0,35.7,12.0,7.0,12.0,0.0,559.0,11.0,80.0,253.0,240.0,42.0,559.0,39.0,43.6,51.3,351.0,2569.0,1238.0,29.0,15.0,31.0,23.0,384.0,13.0,27.0,4.0,1.0,0.0,0.0,68.0,6.0,31.0,16.2
Jaidon Anthony,23,eng ENG,"FW,MF",Leeds United,31.0,5.6,1.0,0.0,0.0,0.0,0.0,1.7,1.7,0.6,2.3,33.0,25.0,64.0,0.18,0.0,0.31,0.11,0.31,30.0,3.6,1.08,0.05,0.17,18.0,1.0,0.08,-0.7,-0.7,242.0,317.0,76.3,3722.0,757.0,140.0,90.0,114.0,78.9,37.0,37.8,1.1,-0.6,9.0,15.0,10.0,4.0,284.0,33.0,8.0,0.0,2.0,43.0,8.0,17.0,6.0,7.0,0.0,10.0,5.03,16.0,4.0,6.0,2.0,0.0,0.0,14.0,5.0,6.0,6.0,2.0,8.0,18.0,44.4,10.0,2.0,4.0,0.0,415.0,3.0,41.0,170.0,209.0,26.0,415.0,33.0,33.3,60.6,263.0,1702.0,734.0,13.0,14.0,11.0,13.0,300.0,12.0,11.0,1.0,0.0,0.0,0.0,31.0,3.0,4.0,42.9
Arvin Appiah,22,eng ENG,"FW,MF",Rotherham Utd,29.0,9.3,0.0,1.0,0.0,2.0,0.0,0.4,0.4,0.3,0.7,30.0,19.0,46.0,0.0,0.11,0.04,0.03,0.04,11.1,0.97,0.11,0.0,0.0,22.2,2.0,0.04,-0.4,-0.4,172.0,226.0,76.1,2441.0,450.0,117.0,87.2,63.0,76.2,22.0,59.1,0.5,0.7,5.0,6.0,4.0,3.0,202.0,23.0,0.0,0.0,0.0,21.0,12.0,6.0,4.0,1.0,1.0,15.0,2.05,14.0,1.0,1.0,0.0,3.0,0.0,9.0,6.0,3.0,4.0,2.0,4.0,10.0,40.0,11.0,5.0,2.0,0.0,341.0,7.0,49.0,141.0,166.0,11.0,341.0,39.0,38.5,46.2,226.0,1740.0,836.0,20.0,8.0,27.0,13.0,213.0,3.0,15.0,3.0,0.0,0.0,0.0,47.0,4.0,12.0,25.0
Adam Armstrong,26,eng ENG,"FW,MF",Southampton,46.0,41.6,21.0,13.0,4.0,5.0,0.0,22.0,18.9,7.8,26.7,96.0,107.0,382.0,0.5,0.31,0.53,0.19,0.45,38.6,3.36,1.3,0.12,0.31,15.0,1.0,0.14,-1.0,-1.9,970.0,1214.0,79.9,14323.0,2485.0,612.0,90.7,432.0,80.6,79.0,49.4,8.5,5.2,62.0,42.0,40.0,9.0,1147.0,62.0,7.0,8.0,12.0,62.0,28.0,4.0,0.0,0.0,5.0,43.0,2.77,88.0,1.0,8.0,12.0,4.0,2.0,25.0,16.0,8.0,8.0,9.0,13.0,28.0,46.4,30.0,9.0,23.0,0.0,1617.0,27.0,113.0,546.0,970.0,290.0,1613.0,77.0,27.3,57.1,985.0,5206.0,2353.0,56.0,41.0,67.0,44.0,1263.0,39.0,28.0,23.0,0.0,0.0,0.0,92.0,26.0,18.0,59.1
Sinclair Armstrong,20,ie IRL,FW,QPR,39.0,19.8,3.0,3.0,0.0,5.0,0.0,6.1,6.1,1.9,7.9,54.0,12.0,100.0,0.15,0.15,0.31,0.09,0.31,47.7,2.23,1.06,0.07,0.14,13.6,0.0,0.14,-3.1,-3.1,181.0,257.0,70.4,2598.0,210.0,131.0,75.6,77.0,81.8,13.0,69.2,0.9,1.1,13.0,4.0,4.0,0.0,248.0,8.0,1.0,1.0,1.0,10.0,2.0,0.0,0.0,0.0,1.0,13.0,1.92,26.0,0.0,9.0,2.0,1.0,0.0,5.0,4.0,1.0,1.0,3.0,1.0,5.0,20.0,11.0,3.0,1.0,0.0,447.0,2.0,17.0,155.0,283.0,83.0,447.0,56.0,48.2,44.6,293.0,2610.0,1143.0,26.0,39.0,61.0,32.0,353.0,45.0,26.0,31.0,0.0,0.0,0.0,44.0,29.0,35.0,45.3
Cian Ashford,18,wls WAL,FW,Cardiff City,5.0,3.5,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.2,0.7,12.0,6.0,28.0,0.29,0.29,0.15,0.05,0.15,25.0,2.31,0.58,0.13,0.5,22.2,0.0,0.07,0.5,0.5,78.0,98.0,79.6,1098.0,231.0,58.0,86.2,27.0,70.4,6.0,100.0,0.2,0.8,5.0,4.0,0.0,0.0,98.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.46,9.0,0.0,1.0,1.0,1.0,0.0,7.0,3.0,6.0,1.0,0.0,3.0,8.0,37.5,3.0,1.0,3.0,0.0,143.0,2.0,24.0,58.0,62.0,12.0,143.0,10.0,50.0,40.0,91.0,633.0,343.0,8.0,6.0,11.0,2.0,94.0,5.0,4.0,0.0,0.0,0.0,0.0,15.0,2.0,5.0,28.6
Yaser Asprilla,19,co COL,"FW,MF",Watford,44.0,30.4,6.0,7.0,0.0,7.0,0.0,6.6,6.6,5.8,12.3,74.0,152.0,228.0,0.2,0.23,0.22,0.19,0.22,34.2,2.5,0.86,0.08,0.23,19.4,0.0,0.09,-0.6,-0.6,860.0,1163.0,73.9,16028.0,4896.0,446.0,82.3,440.0,78.9,202.0,59.9,6.6,1.2,75.0,110.0,67.0,19.0,1100.0,60.0,16.0,14.0,16.0,105.0,10.0,27.0,15.0,11.0,3.0,29.0,4.81,104.0,11.0,20.0,7.0,4.0,0.0,47.0,30.0,9.0,26.0,12.0,20.0,55.0,36.4,29.0,20.0,4.0,0.0,1526.0,7.0,125.0,746.0,680.0,96.0,1526.0,111.0,53.2,37.8,966.0,6321.0,2659.0,51.0,33.0,91.0,37.0,1089.0,33.0,34.0,8.0,0.0,0.0,0.0,158.0,6.0,9.0,40.0
Juninho Bacuna,25,cw CUW,"FW,MF",Birmingham City,45.0,33.0,7.0,6.0,1.0,8.0,0.0,6.7,5.9,4.2,10.1,93.0,138.0,152.0,0.21,0.18,0.2,0.13,0.18,24.4,2.73,0.67,0.07,0.27,22.5,6.0,0.07,0.3,0.1,856.0,1308.0,65.4,16445.0,5516.0,442.0,79.0,481.0,74.8,289.0,45.3,5.2,1.8,57.0,75.0,39.0,9.0,1077.0,225.0,69.0,11.0,17.0,145.0,63.0,79.0,27.0,36.0,6.0,56.0,3.97,75.0,31.0,15.0,4.0,4.0,2.0,66.0,42.0,26.0,29.0,11.0,30.0,64.0,46.9,50.0,28.0,47.0,0.0,1848.0,68.0,359.0,833.0,694.0,78.0,1847.0,119.0,47.9,47.9,948.0,6086.0,3095.0,54.0,22.0,110.0,68.0,1074.0,66.0,41.0,3.0,0.0,0.0,0.0,189.0,47.0,64.0,42.3
Patrick Bamford,29,eng ENG,"FW,MF",Leeds United,33.0,16.6,8.0,1.0,1.0,2.0,0.0,9.5,8.7,1.2,9.9,17.0,24.0,82.0,0.48,0.06,0.57,0.07,0.52,43.4,3.19,1.39,0.15,0.35,13.4,1.0,0.16,-1.5,-0.7,233.0,323.0,72.1,2820.0,508.0,206.0,78.2,78.0,78.2,7.0,28.6,1.3,-0.2,13.0,16.0,8.0,0.0,294.0,27.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,1.69,16.0,0.0,2.0,6.0,3.0,1.0,17.0,10.0,0.0,12.0,5.0,10.0,17.0,58.8,4.0,2.0,10.0,0.0,504.0,11.0,29.0,232.0,253.0,101.0,503.0,26.0,34.6,57.7,276.0,1202.0,486.0,9.0,15.0,45.0,24.0,351.0,17.0,16.0,11.0,1.0,0.0,0.0,44.0,24.0,38.0,38.7
Jewison Bennette,19,cr CRC,FW,Sunderland,1.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,58.0,27.0,2.0,100.0,1.0,0.0,1.0,100.0,0.1,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,4.0,2.0,0.0,6.0,2.0,50.0,50.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Thomas Bloxham,18,ie IRL,FW,Blackburn,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.0,1.0,0.0,0.0,0.0,0.33,1.01,0.33,50.0,13.85,6.92,0.0,0.0,20.4,0.0,0.02,0.0,0.0,7.0,9.0,77.8,148.0,77.0,3.0,100.0,2.0,100.0,3.0,66.7,0.2,-0.1,1.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,6.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,5.0,8.0,3.0,13.0,1.0,100.0,0.0,8.0,34.0,9.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Yannick Bolasie,34,cd COD,"FW,MF",Swansea City,10.0,3.4,0.0,0.0,0.0,1.0,0.0,1.2,1.2,0.3,1.5,14.0,10.0,35.0,0.0,0.0,0.35,0.1,0.35,16.7,3.53,0.59,0.0,0.0,14.8,0.0,0.1,-1.2,-1.2,64.0,106.0,60.4,1046.0,239.0,46.0,76.1,35.0,62.9,16.0,37.5,0.3,-0.3,4.0,5.0,3.0,1.0,104.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,5.0,3.53,7.0,0.0,1.0,0.0,4.0,0.0,7.0,4.0,3.0,3.0,1.0,6.0,10.0,60.0,0.0,4.0,2.0,1.0,149.0,5.0,18.0,62.0,72.0,13.0,149.0,9.0,44.4,44.4,93.0,622.0,288.0,3.0,3.0,8.0,9.0,103.0,4.0,4.0,2.0,0.0,0.0,0.0,21.0,3.0,7.0,30.0
Josh Bowler,24,eng ENG,"FW,MF",Cardiff City,38.0,26.4,5.0,2.0,0.0,5.0,0.0,3.7,3.7,1.5,5.3,92.0,63.0,141.0,0.19,0.08,0.14,0.06,0.14,40.0,1.89,0.76,0.1,0.25,19.6,0.0,0.08,1.3,1.3,451.0,601.0,75.0,7310.0,1805.0,262.0,86.3,219.0,83.1,66.0,48.5,1.5,0.5,23.0,39.0,19.0,5.0,579.0,22.0,6.0,1.0,7.0,36.0,7.0,9.0,9.0,0.0,0.0,31.0,2.5,40.0,1.0,9.0,10.0,6.0,0.0,35.0,24.0,19.0,12.0,4.0,15.0,33.0,45.5,32.0,16.0,10.0,0.0,949.0,10.0,144.0,401.0,431.0,73.0,949.0,133.0,30.8,60.9,641.0,4549.0,2302.0,63.0,32.0,53.0,33.0,664.0,15.0,56.0,1.0,0.0,0.0,0.0,120.0,12.0,15.0,44.4
Tom Bradshaw,31,wls WAL,FW,Millwall,34.0,22.3,4.0,3.0,0.0,1.0,0.0,5.2,5.1,1.4,6.6,12.0,17.0,100.0,0.18,0.13,0.24,0.06,0.23,37.8,1.66,0.63,0.11,0.29,10.9,0.0,0.14,-1.2,-1.1,196.0,307.0,63.8,2674.0,507.0,185.0,73.5,71.0,57.7,20.0,60.0,0.6,1.6,17.0,11.0,3.0,2.0,302.0,4.0,0.0,1.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,11.0,1.66,28.0,0.0,1.0,4.0,4.0,0.0,10.0,6.0,0.0,6.0,4.0,5.0,8.0,62.5,14.0,1.0,20.0,0.0,501.0,24.0,42.0,208.0,253.0,90.0,501.0,16.0,12.5,81.3,234.0,1127.0,287.0,4.0,7.0,48.0,17.0,345.0,20.0,19.0,9.0,0.0,0.0,0.0,43.0,52.0,152.0,25.5
Nathan Broadhead,25,wls WAL,FW,Ipswich Town,38.0,25.5,13.0,3.0,0.0,3.0,0.0,9.0,9.0,5.5,14.4,60.0,80.0,133.0,0.51,0.12,0.35,0.21,0.35,30.7,2.94,0.9,0.17,0.57,16.0,4.0,0.12,4.0,4.0,504.0,670.0,75.2,7594.0,1809.0,353.0,83.6,194.0,82.0,53.0,56.6,3.3,-2.5,43.0,44.0,19.0,0.0,649.0,15.0,5.0,9.0,5.0,25.0,1.0,9.0,7.0,2.0,6.0,26.0,3.1,60.0,4.0,7.0,6.0,1.0,1.0,32.0,24.0,7.0,15.0,10.0,19.0,52.0,36.5,35.0,8.0,8.0,0.0,1006.0,13.0,117.0,428.0,483.0,124.0,1006.0,105.0,41.9,51.4,614.0,3914.0,1738.0,40.0,28.0,66.0,52.0,731.0,24.0,25.0,3.0,0.0,0.0,0.0,115.0,16.0,26.0,38.1
David Brooks,26,wls WAL,"FW,MF",Southampton,17.0,9.9,2.0,5.0,0.0,2.0,0.0,2.3,2.3,4.2,6.5,24.0,48.0,117.0,0.2,0.5,0.23,0.42,0.23,45.0,2.01,0.91,0.1,0.22,16.2,1.0,0.11,-0.3,-0.3,375.0,479.0,78.3,5781.0,1447.0,234.0,88.9,175.0,77.1,42.0,47.6,5.0,0.8,24.0,22.0,32.0,1.0,442.0,36.0,9.0,6.0,2.0,26.0,7.0,18.0,1.0,7.0,1.0,13.0,5.03,39.0,3.0,5.0,1.0,2.0,0.0,15.0,6.0,6.0,7.0,2.0,7.0,16.0,43.8,13.0,3.0,3.0,0.0,582.0,8.0,57.0,230.0,305.0,48.0,582.0,35.0,45.7,42.9,387.0,2297.0,887.0,20.0,10.0,22.0,8.0,459.0,8.0,19.0,3.0,0.0,0.0,0.0,31.0,3.0,11.0,21.4
Jacob Brown,25,sct SCO,FW,Stoke City,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,4.0,1.0,8.0,1.0,0.0,0.42,0.08,0.42,50.0,2.0,1.0,0.5,1.0,8.4,0.0,0.21,0.6,0.6,15.0,27.0,55.6,149.0,15.0,15.0,73.3,5.0,40.0,0.0,0.0,0.0,-0.1,1.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,50.0,2.0,0.0,0.0,0.0,42.0,0.0,3.0,20.0,19.0,7.0,42.0,2.0,0.0,100.0,18.0,79.0,45.0,0.0,4.0,1.0,0.0,29.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,38.5
Gerard Buabo,0,0,FW,Ipswich Town,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,10.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Mustapha Bundu,26,sl SLE,"FW,MF",Plymouth Argyle,27.0,10.7,3.0,1.0,0.0,0.0,0.0,2.5,2.5,0.9,3.4,36.0,28.0,79.0,0.28,0.09,0.24,0.08,0.24,48.0,2.33,1.12,0.12,0.25,16.9,2.0,0.1,0.5,0.5,204.0,308.0,66.2,3221.0,739.0,132.0,75.8,104.0,73.1,34.0,52.9,0.9,0.1,11.0,17.0,9.0,2.0,289.0,14.0,0.0,2.0,2.0,20.0,9.0,0.0,0.0,0.0,5.0,13.0,2.35,20.0,0.0,2.0,0.0,3.0,0.0,6.0,6.0,2.0,2.0,2.0,1.0,6.0,16.7,6.0,3.0,8.0,0.0,405.0,11.0,46.0,186.0,187.0,42.0,405.0,18.0,44.4,44.4,260.0,1917.0,990.0,20.0,11.0,24.0,9.0,313.0,12.0,15.0,5.0,0.0,0.0,0.0,39.0,25.0,33.0,43.1
Delano Burgzorg,24,nl NED,FW,Huddersfield,33.0,24.5,7.0,2.0,1.0,4.0,0.0,4.2,3.4,2.2,5.5,41.0,32.0,137.0,0.29,0.08,0.17,0.09,0.14,43.4,2.16,0.94,0.11,0.26,17.0,0.0,0.06,2.8,2.6,274.0,375.0,73.1,3663.0,612.0,216.0,85.2,84.0,76.2,24.0,58.3,1.4,-0.2,24.0,13.0,18.0,1.0,336.0,36.0,0.0,1.0,3.0,7.0,7.0,3.0,0.0,0.0,3.0,20.0,2.65,41.0,1.0,9.0,3.0,10.0,1.0,13.0,7.0,5.0,6.0,2.0,5.0,13.0,38.5,14.0,8.0,7.0,0.0,644.0,14.0,62.0,212.0,389.0,115.0,643.0,86.0,45.3,45.3,396.0,2834.0,1145.0,24.0,35.0,74.0,38.0,423.0,16.0,35.0,21.0,0.0,0.0,0.0,66.0,13.0,29.0,31.0
Oliver Burke,26,sct SCO,"FW,MF",Birmingham City,21.0,11.2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7,1.3,17.0,24.0,74.0,0.0,0.0,0.05,0.07,0.05,37.5,0.71,0.27,0.0,0.0,15.1,0.0,0.07,-0.5,-0.5,212.0,319.0,66.5,2877.0,635.0,182.0,71.4,93.0,72.0,15.0,33.3,0.3,-0.7,8.0,11.0,3.0,0.0,300.0,18.0,0.0,1.0,1.0,17.0,16.0,0.0,0.0,0.0,1.0,6.0,1.88,18.0,0.0,2.0,1.0,0.0,0.0,12.0,8.0,3.0,7.0,2.0,8.0,14.0,57.1,4.0,7.0,11.0,0.0,412.0,12.0,73.0,186.0,159.0,23.0,412.0,23.0,34.8,56.5,209.0,1327.0,502.0,10.0,5.0,16.0,10.0,291.0,13.0,2.0,5.0,0.0,0.0,0.0,46.0,36.0,39.0,48.0
Wes Burns,28,wls WAL,FW,Ipswich Town,35.0,26.5,6.0,4.0,0.0,7.0,0.0,4.4,4.4,7.3,11.7,119.0,64.0,311.0,0.23,0.15,0.17,0.27,0.17,34.0,2.0,0.68,0.11,0.33,15.5,1.0,0.08,1.6,1.6,523.0,780.0,67.1,8288.0,2233.0,351.0,79.8,283.0,68.9,74.0,50.0,6.3,-3.3,53.0,30.0,46.0,19.0,762.0,17.0,2.0,1.0,2.0,140.0,15.0,0.0,0.0,0.0,1.0,48.0,3.7,73.0,1.0,6.0,9.0,7.0,2.0,27.0,14.0,8.0,11.0,8.0,14.0,40.0,35.0,33.0,15.0,11.0,0.0,1054.0,25.0,110.0,339.0,625.0,114.0,1054.0,59.0,33.9,54.2,683.0,4653.0,2418.0,41.0,32.0,52.0,21.0,750.0,29.0,35.0,13.0,1.0,0.0,0.0,110.0,40.0,45.0,47.1
Mason Burstow,19,eng ENG,FW,Sunderland,20.0,9.9,1.0,1.0,0.0,3.0,0.0,2.0,2.0,0.7,2.7,10.0,15.0,38.0,0.1,0.1,0.2,0.07,0.2,40.0,1.51,0.61,0.07,0.17,16.2,0.0,0.13,-1.0,-1.0,134.0,181.0,74.0,1903.0,312.0,91.0,85.7,57.0,70.2,10.0,70.0,0.4,0.3,9.0,6.0,6.0,0.0,161.0,20.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,1.72,12.0,1.0,1.0,2.0,1.0,0.0,6.0,3.0,2.0,3.0,1.0,1.0,7.0,14.3,4.0,0.0,5.0,0.0,265.0,3.0,20.0,160.0,89.0,23.0,265.0,13.0,38.5,61.5,151.0,670.0,318.0,5.0,6.0,33.0,15.0,184.0,12.0,7.0,4.0,1.0,0.0,0.0,21.0,11.0,34.0,24.4
