player,age,nationality,position,team,games,minutes_90s,goals,assists,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,xg_per90,xg_assist_per90,npxg_per90,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,G-xg,npG-npxg,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_short,passes_pct_short,passes_medium,passes_pct_medium,passes_long,passes_pct_long,pass_xa,A-xa,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,passes_offsides,passes_blocked,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,blocks,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won_pct,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Koke,31,es ESP,MF,Atlético Madrid,35.0,27.7,0.0,4.0,0.0,5.0,0.0,0.4,0.4,3.6,4.1,26.0,212.0,26.0,0.0,0.14,0.02,0.13,0.02,20.0,0.36,0.07,0.0,0.0,21.9,0.0,0.04,-0.4,-0.4,2037.0,2263.0,90.0,33074.0,10659.0,1117.0,95.4,790.0,91.6,242.0,71.9,3.0,0.4,26.0,196.0,33.0,1.0,2183.0,67.0,64.0,14.0,31.0,11.0,2.0,1.0,0.0,1.0,13.0,19.0,2.06,52.0,3.0,0.0,1.0,0.0,1.0,66.0,44.0,27.0,32.0,7.0,36.0,79.0,45.6,37.0,16.0,34.0,1.0,2482.0,82.0,594.0,1570.0,334.0,12.0,2482.0,11.0,45.5,54.5,1474.0,6016.0,2872.0,32.0,1.0,21.0,20.0,1899.0,19.0,19.0,0.0,0.0,0.0,0.0,198.0,15.0,16.0,48.4
Rominigue Kouamé,26,ml MLI,MF,Cádiz,16.0,9.1,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,16.0,34.0,5.0,0.0,0.0,0.03,0.01,0.03,0.0,0.55,0.0,0.0,0.0,22.3,0.0,0.06,-0.3,-0.3,355.0,411.0,86.4,6129.0,1351.0,194.0,85.6,169.0,89.9,34.0,88.2,0.3,-0.1,4.0,41.0,5.0,1.0,408.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.54,12.0,0.0,0.0,2.0,0.0,0.0,14.0,9.0,6.0,7.0,1.0,7.0,15.0,46.7,10.0,13.0,10.0,1.0,501.0,14.0,121.0,328.0,58.0,2.0,501.0,10.0,70.0,10.0,249.0,1684.0,703.0,7.0,1.0,8.0,1.0,286.0,11.0,9.0,1.0,0.0,0.0,0.0,60.0,19.0,13.0,59.4
Toni Kroos,33,de GER,MF,Real Madrid,33.0,23.6,1.0,8.0,0.0,3.0,0.0,1.6,1.6,4.9,6.5,32.0,290.0,29.0,0.04,0.34,0.07,0.21,0.07,37.1,1.48,0.55,0.03,0.08,25.2,10.0,0.05,-0.6,-0.6,2291.0,2505.0,91.5,42164.0,15443.0,1121.0,97.0,881.0,94.0,438.0,76.0,5.9,3.1,62.0,327.0,23.0,5.0,2260.0,239.0,137.0,6.0,53.0,118.0,13.0,89.0,32.0,34.0,6.0,13.0,4.24,61.0,34.0,0.0,4.0,1.0,0.0,53.0,34.0,19.0,25.0,9.0,24.0,59.0,40.7,22.0,17.0,11.0,1.0,2656.0,58.0,546.0,1641.0,492.0,13.0,2656.0,8.0,62.5,37.5,1758.0,8020.0,4189.0,51.0,1.0,8.0,6.0,2128.0,17.0,38.0,3.0,0.0,0.0,0.0,144.0,8.0,4.0,66.7
Luca de la Torre,25,us USA,MF,Celta Vigo,31.0,21.7,1.0,4.0,0.0,4.0,1.0,2.5,2.5,1.4,3.9,58.0,93.0,88.0,0.05,0.18,0.11,0.07,0.11,33.3,1.1,0.37,0.04,0.13,16.4,0.0,0.1,-1.5,-1.5,620.0,764.0,81.2,7881.0,2176.0,440.0,90.0,205.0,85.9,27.0,51.9,1.5,2.6,17.0,58.0,7.0,0.0,756.0,4.0,2.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,4.0,36.0,1.98,37.0,0.0,2.0,2.0,2.0,0.0,39.0,21.0,12.0,22.0,5.0,22.0,43.0,51.2,23.0,12.0,17.0,0.0,971.0,21.0,141.0,465.0,381.0,63.0,971.0,32.0,34.4,59.4,606.0,3777.0,2012.0,40.0,12.0,38.0,28.0,679.0,40.0,19.0,4.0,0.0,0.0,0.0,107.0,14.0,37.0,27.5
Thomas Lemar,27,fr FRA,MF,Atlético Madrid,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,5.0,13.0,9.0,0.0,0.0,0.09,0.01,0.09,0.0,1.1,0.0,0.0,0.0,23.0,0.0,0.08,-0.2,-0.2,71.0,84.0,84.5,1019.0,285.0,46.0,89.1,29.0,86.2,6.0,33.3,0.1,0.0,1.0,10.0,1.0,0.0,81.0,3.0,0.0,1.0,0.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,1.66,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,99.0,0.0,8.0,58.0,34.0,4.0,99.0,2.0,50.0,50.0,78.0,447.0,217.0,4.0,0.0,3.0,2.0,83.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0
Javier Llabrés,20,es ESP,"MF,FW",Mallorca,16.0,2.7,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.3,1.0,9.0,5.0,30.0,0.36,0.0,0.25,0.11,0.25,44.4,3.28,1.46,0.11,0.25,19.9,0.0,0.08,0.3,0.3,64.0,97.0,66.0,1083.0,216.0,35.0,82.9,37.0,67.6,15.0,46.7,0.3,-0.3,5.0,2.0,2.0,1.0,91.0,6.0,0.0,0.0,0.0,20.0,1.0,5.0,2.0,3.0,0.0,3.0,2.55,2.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,50.0,1.0,3.0,4.0,0.0,143.0,3.0,17.0,53.0,75.0,11.0,143.0,8.0,62.5,37.5,65.0,468.0,224.0,6.0,2.0,11.0,7.0,90.0,5.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,3.0,40.0
Marcos Llorente,28,es ESP,"MF,DF",Atlético Madrid,37.0,28.5,6.0,4.0,0.0,5.0,0.0,4.1,4.1,5.6,9.7,71.0,106.0,179.0,0.21,0.14,0.14,0.2,0.14,63.3,1.05,0.67,0.2,0.32,15.4,0.0,0.14,1.9,1.9,974.0,1219.0,79.9,13597.0,3643.0,654.0,90.5,371.0,80.6,73.0,50.7,4.5,-1.6,26.0,60.0,36.0,11.0,1135.0,80.0,1.0,1.0,3.0,70.0,79.0,0.0,0.0,0.0,4.0,46.0,1.68,40.0,0.0,3.0,2.0,3.0,0.0,40.0,23.0,18.0,17.0,5.0,16.0,44.0,36.4,36.0,14.0,35.0,0.0,1465.0,44.0,322.0,615.0,537.0,82.0,1465.0,27.0,40.7,40.7,839.0,4122.0,2119.0,40.0,20.0,28.0,18.0,1033.0,31.0,27.0,19.0,0.0,0.0,0.0,115.0,16.0,32.0,33.3
Enzo Loiodice,22,fr FRA,MF,Las Palmas,34.0,19.9,0.0,1.0,0.0,2.0,0.0,0.5,0.5,1.3,1.9,27.0,97.0,72.0,0.0,0.05,0.03,0.07,0.03,37.5,0.8,0.3,0.0,0.0,23.7,0.0,0.03,-0.5,-0.5,935.0,1129.0,82.8,13041.0,2865.0,635.0,89.6,323.0,85.8,74.0,54.1,1.8,-0.3,19.0,81.0,7.0,0.0,1096.0,29.0,9.0,8.0,6.0,23.0,2.0,13.0,7.0,4.0,4.0,29.0,2.06,34.0,4.0,1.0,0.0,2.0,0.0,62.0,35.0,15.0,34.0,13.0,20.0,42.0,47.6,20.0,12.0,16.0,1.0,1362.0,34.0,238.0,799.0,337.0,26.0,1362.0,53.0,52.8,39.6,756.0,3333.0,1451.0,27.0,4.0,41.0,42.0,997.0,32.0,38.0,1.0,0.0,0.0,0.0,123.0,27.0,27.0,50.0
Diego López,21,es ESP,"MF,FW",Valencia,36.0,29.5,3.0,6.0,0.0,2.0,0.0,3.7,3.7,5.4,9.1,75.0,73.0,180.0,0.1,0.2,0.12,0.18,0.12,36.6,1.39,0.51,0.07,0.2,15.4,0.0,0.09,-0.7,-0.7,512.0,791.0,64.7,7299.0,1914.0,412.0,73.8,223.0,66.4,59.0,49.2,2.4,0.6,39.0,35.0,21.0,7.0,761.0,27.0,2.0,4.0,3.0,65.0,17.0,0.0,0.0,0.0,3.0,42.0,2.68,65.0,0.0,5.0,2.0,3.0,4.0,37.0,25.0,14.0,16.0,7.0,13.0,56.0,23.2,23.0,20.0,12.0,0.0,1094.0,24.0,152.0,457.0,504.0,95.0,1094.0,76.0,36.8,52.6,598.0,3673.0,2078.0,59.0,29.0,64.0,27.0,720.0,26.0,31.0,8.0,1.0,0.0,0.0,121.0,40.0,56.0,41.7
Fermin López,20,es ESP,"MF,FW",Barcelona,31.0,16.1,8.0,0.0,0.0,2.0,0.0,7.5,7.5,1.1,8.6,42.0,76.0,93.0,0.5,0.0,0.47,0.07,0.47,47.1,3.17,1.49,0.16,0.33,15.9,0.0,0.15,0.5,0.5,522.0,631.0,82.7,7613.0,1710.0,349.0,92.0,172.0,80.2,54.0,70.4,1.3,-1.1,18.0,53.0,16.0,2.0,614.0,12.0,1.0,3.0,10.0,17.0,3.0,0.0,0.0,0.0,5.0,20.0,2.61,33.0,0.0,5.0,4.0,0.0,0.0,41.0,21.0,15.0,18.0,8.0,14.0,40.0,35.0,14.0,4.0,9.0,0.0,841.0,11.0,95.0,418.0,335.0,69.0,841.0,38.0,57.9,31.6,486.0,2639.0,1446.0,28.0,10.0,51.0,25.0,618.0,43.0,17.0,10.0,0.0,0.0,0.0,70.0,8.0,23.0,25.8
Unai López,27,es ESP,MF,Rayo Vallecano,35.0,23.4,1.0,2.0,0.0,8.0,0.0,1.1,1.1,2.5,3.7,32.0,116.0,59.0,0.04,0.09,0.05,0.11,0.05,15.6,1.37,0.21,0.03,0.2,28.0,3.0,0.04,-0.1,-0.1,1184.0,1462.0,81.0,21271.0,6407.0,585.0,93.5,552.0,85.7,254.0,52.4,2.7,-0.5,31.0,113.0,26.0,7.0,1340.0,109.0,53.0,3.0,18.0,73.0,10.0,43.0,22.0,8.0,13.0,19.0,2.47,34.0,15.0,2.0,4.0,0.0,3.0,48.0,24.0,18.0,23.0,7.0,21.0,53.0,39.6,24.0,16.0,15.0,2.0,1675.0,35.0,340.0,980.0,371.0,16.0,1675.0,39.0,56.4,43.6,886.0,4167.0,1964.0,24.0,2.0,26.0,23.0,1128.0,60.0,22.0,3.0,0.0,0.0,0.0,160.0,16.0,19.0,45.7
Dion Lopy,21,sn SEN,MF,Almería,30.0,21.3,0.0,0.0,0.0,5.0,0.0,1.3,1.3,1.2,2.4,23.0,90.0,19.0,0.0,0.0,0.06,0.05,0.06,34.8,1.08,0.38,0.0,0.0,26.2,0.0,0.06,-1.3,-1.3,745.0,882.0,84.5,14551.0,3507.0,316.0,87.3,384.0,88.5,137.0,80.3,0.7,-1.2,13.0,81.0,8.0,1.0,855.0,25.0,18.0,2.0,15.0,7.0,7.0,0.0,0.0,0.0,2.0,11.0,2.11,34.0,0.0,4.0,1.0,5.0,1.0,62.0,37.0,36.0,20.0,6.0,17.0,44.0,38.6,23.0,15.0,22.0,2.0,1108.0,65.0,310.0,656.0,162.0,8.0,1108.0,48.0,60.4,31.3,652.0,4181.0,1705.0,23.0,2.0,23.0,15.0,695.0,30.0,40.0,0.0,0.0,0.0,0.0,149.0,31.0,12.0,72.1
Darwin Machís,30,ve VEN,MF,Cádiz,21.0,8.7,4.0,0.0,1.0,0.0,1.0,1.4,0.6,0.7,1.3,20.0,15.0,54.0,0.46,0.0,0.16,0.08,0.07,45.0,2.29,1.03,0.15,0.33,24.2,1.0,0.03,2.6,2.4,177.0,290.0,61.0,3220.0,1011.0,101.0,84.2,103.0,64.1,60.0,36.7,1.1,-0.7,11.0,12.0,7.0,6.0,253.0,36.0,10.0,0.0,6.0,64.0,6.0,20.0,12.0,3.0,1.0,16.0,2.4,12.0,7.0,0.0,1.0,1.0,0.0,23.0,14.0,7.0,9.0,7.0,13.0,24.0,54.2,8.0,4.0,2.0,0.0,394.0,6.0,53.0,162.0,182.0,16.0,393.0,17.0,35.3,52.9,218.0,1393.0,558.0,20.0,5.0,20.0,11.0,225.0,12.0,14.0,2.0,0.0,0.0,0.0,53.0,3.0,10.0,23.1
Nemanja Maksimović,28,rs SRB,MF,Getafe,37.0,36.3,4.0,0.0,0.0,4.0,0.0,5.5,5.5,1.1,6.6,22.0,73.0,35.0,0.11,0.0,0.15,0.03,0.15,44.1,0.94,0.41,0.12,0.27,11.7,0.0,0.16,-1.5,-1.5,844.0,1036.0,81.5,12019.0,2217.0,557.0,86.9,338.0,82.2,62.0,59.7,1.6,-1.1,20.0,67.0,7.0,1.0,969.0,63.0,19.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,4.0,16.0,1.27,35.0,0.0,0.0,6.0,2.0,3.0,65.0,43.0,26.0,31.0,8.0,23.0,41.0,56.1,56.0,46.0,61.0,0.0,1380.0,86.0,321.0,762.0,309.0,59.0,1380.0,17.0,41.2,52.9,565.0,2540.0,1251.0,25.0,2.0,24.0,8.0,695.0,20.0,13.0,1.0,0.0,1.0,0.0,140.0,70.0,61.0,53.4
José Mari,35,es ESP,"MF,FW",Cádiz,3.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,76.2,322.0,49.0,5.0,100.0,9.0,88.9,4.0,50.0,0.0,0.0,2.0,4.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.71,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,19.0,4.0,0.0,23.0,0.0,0.0,0.0,10.0,55.0,23.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Iván Martín,24,es ESP,MF,Girona,36.0,30.3,5.0,4.0,0.0,5.0,0.0,2.9,2.9,3.4,6.3,84.0,143.0,109.0,0.16,0.13,0.09,0.11,0.09,57.9,0.63,0.36,0.26,0.45,16.4,0.0,0.15,2.1,2.1,1487.0,1628.0,91.3,22088.0,4489.0,873.0,94.4,592.0,93.2,76.0,81.6,3.3,0.6,29.0,104.0,17.0,1.0,1583.0,37.0,20.0,2.0,4.0,10.0,6.0,0.0,0.0,0.0,8.0,19.0,2.34,60.0,0.0,3.0,2.0,3.0,3.0,44.0,25.0,22.0,15.0,7.0,22.0,57.0,38.6,25.0,21.0,14.0,0.0,1895.0,48.0,327.0,1060.0,533.0,58.0,1895.0,59.0,66.1,33.9,1267.0,8252.0,3837.0,62.0,13.0,64.0,41.0,1525.0,27.0,34.0,4.0,0.0,1.0,0.0,146.0,8.0,24.0,25.0
Mario Martín,19,es ESP,MF,Real Madrid,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,80.0,175.0,42.0,5.0,100.0,9.0,66.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,3.0,3.0,4.0,75.0,2.0,0.0,0.0,0.0,25.0,2.0,9.0,13.0,4.0,0.0,25.0,0.0,0.0,0.0,12.0,64.0,18.0,0.0,0.0,2.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Marvin,23,es ESP,"FW,DF",Las Palmas,31.0,20.6,0.0,2.0,0.0,5.0,0.0,0.9,0.9,2.5,3.5,60.0,36.0,177.0,0.0,0.1,0.05,0.12,0.05,21.4,0.68,0.15,0.0,0.0,17.3,0.0,0.07,-0.9,-0.9,557.0,774.0,72.0,8082.0,1609.0,378.0,83.6,266.0,76.3,52.0,32.7,2.0,-0.5,13.0,16.0,13.0,6.0,723.0,49.0,5.0,0.0,1.0,91.0,43.0,1.0,0.0,1.0,2.0,36.0,1.55,27.0,0.0,3.0,1.0,1.0,0.0,39.0,25.0,18.0,17.0,4.0,18.0,36.0,50.0,28.0,14.0,18.0,1.0,1011.0,26.0,174.0,416.0,433.0,50.0,1011.0,47.0,40.4,44.7,574.0,3530.0,1535.0,40.0,13.0,52.0,23.0,662.0,39.0,26.0,4.0,0.0,1.0,0.0,101.0,15.0,40.0,27.3
Omar Mascarell,30,gq EQG,MF,Mallorca,29.0,17.5,0.0,0.0,0.0,8.0,1.0,0.4,0.4,0.0,0.4,12.0,67.0,11.0,0.0,0.0,0.02,0.0,0.02,0.0,0.34,0.0,0.0,0.0,21.7,0.0,0.06,-0.4,-0.4,638.0,779.0,81.9,11983.0,3142.0,310.0,87.7,317.0,88.0,120.0,65.8,0.2,0.0,3.0,64.0,6.0,0.0,766.0,13.0,12.0,2.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,0.92,15.0,0.0,0.0,1.0,0.0,0.0,33.0,16.0,16.0,17.0,0.0,18.0,35.0,51.4,24.0,31.0,30.0,1.0,936.0,58.0,254.0,616.0,74.0,7.0,936.0,10.0,80.0,10.0,444.0,2328.0,926.0,9.0,0.0,6.0,8.0,538.0,31.0,14.0,0.0,0.0,0.0,1.0,103.0,30.0,24.0,55.6
Óscar Melendo,25,es ESP,"MF,FW",Granada,26.0,12.5,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,0.9,21.0,38.0,33.0,0.0,0.0,0.04,0.04,0.04,33.3,0.48,0.16,0.0,0.0,14.9,0.0,0.07,-0.4,-0.4,328.0,409.0,80.2,5301.0,1219.0,180.0,88.9,156.0,82.1,41.0,65.9,1.0,-0.5,11.0,34.0,10.0,0.0,398.0,8.0,4.0,6.0,3.0,9.0,2.0,2.0,0.0,2.0,3.0,9.0,1.44,15.0,2.0,0.0,0.0,1.0,0.0,14.0,6.0,4.0,10.0,0.0,4.0,12.0,33.3,13.0,5.0,4.0,1.0,506.0,6.0,65.0,332.0,118.0,11.0,506.0,23.0,47.8,34.8,347.0,1941.0,794.0,19.0,0.0,22.0,9.0,383.0,12.0,37.0,1.0,0.0,1.0,0.0,56.0,6.0,16.0,27.3
Gonzalo Melero,29,es ESP,"MF,FW",Almería,28.0,12.3,1.0,1.0,0.0,3.0,0.0,2.0,2.0,1.2,3.2,23.0,49.0,33.0,0.08,0.08,0.16,0.1,0.16,28.6,1.14,0.33,0.07,0.25,11.7,0.0,0.14,-1.0,-1.0,381.0,465.0,81.9,5720.0,1633.0,245.0,85.7,164.0,87.2,26.0,65.4,0.9,-0.2,11.0,44.0,7.0,0.0,443.0,20.0,10.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,5.0,2.86,27.0,1.0,1.0,1.0,4.0,1.0,14.0,8.0,7.0,5.0,2.0,7.0,19.0,36.8,12.0,4.0,11.0,0.0,580.0,20.0,94.0,357.0,133.0,28.0,580.0,18.0,38.9,55.6,335.0,1739.0,919.0,11.0,3.0,26.0,13.0,407.0,21.0,17.0,1.0,0.0,0.0,0.0,41.0,19.0,22.0,46.3
Tomás Mendes,18,es ESP,MF,Alavés,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,63.0,0.0,2.0,50.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,6.0,20.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Brais Méndez,26,es ESP,"MF,FW",Real Sociedad,32.0,26.8,5.0,6.0,0.0,7.0,0.0,4.2,4.2,4.2,8.4,45.0,128.0,121.0,0.19,0.22,0.16,0.16,0.16,22.7,2.46,0.56,0.08,0.33,20.7,10.0,0.06,0.8,0.8,942.0,1244.0,75.7,14889.0,4210.0,609.0,84.1,357.0,85.2,181.0,45.9,4.4,1.8,40.0,109.0,30.0,5.0,1092.0,145.0,80.0,10.0,10.0,104.0,4.0,49.0,21.0,19.0,7.0,35.0,3.77,57.0,20.0,5.0,10.0,7.0,2.0,42.0,28.0,13.0,20.0,9.0,15.0,43.0,34.9,23.0,12.0,21.0,0.0,1559.0,36.0,162.0,851.0,562.0,63.0,1559.0,59.0,40.7,52.5,884.0,4030.0,1902.0,40.0,15.0,57.0,30.0,1113.0,58.0,56.0,3.0,1.0,0.0,0.0,121.0,25.0,34.0,42.4
Diego Méndez,19,es ESP,MF,Rayo Vallecano,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,26.0,21.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
Mikel Merino,27,es ESP,MF,Real Sociedad,32.0,27.6,5.0,3.0,0.0,10.0,0.0,3.3,3.3,1.9,5.2,26.0,163.0,99.0,0.18,0.11,0.12,0.07,0.12,36.7,1.09,0.4,0.17,0.45,13.9,0.0,0.11,1.7,1.7,1076.0,1413.0,76.2,17048.0,4802.0,711.0,83.5,473.0,76.7,132.0,65.9,2.8,1.1,20.0,122.0,27.0,3.0,1387.0,15.0,12.0,7.0,13.0,19.0,3.0,0.0,0.0,0.0,11.0,24.0,2.36,51.0,0.0,0.0,5.0,7.0,2.0,77.0,43.0,25.0,34.0,18.0,22.0,48.0,45.8,36.0,16.0,55.0,3.0,1759.0,91.0,323.0,948.0,514.0,76.0,1759.0,41.0,58.5,31.7,892.0,3946.0,1722.0,39.0,5.0,61.0,42.0,1213.0,70.0,61.0,6.0,0.0,1.0,0.0,197.0,164.0,107.0,60.5
Omenuke Mfulu,29,cd COD,"MF,FW",Las Palmas,5.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60.0,88.3,793.0,301.0,28.0,92.9,26.0,96.2,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.25,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,77.0,10.0,30.0,39.0,8.0,0.0,77.0,1.0,100.0,0.0,41.0,144.0,70.0,1.0,0.0,2.0,0.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,42.9
Luis Milla,28,es ESP,MF,Getafe,27.0,23.5,0.0,1.0,0.0,6.0,0.0,0.6,0.6,1.7,2.3,31.0,121.0,35.0,0.0,0.04,0.03,0.07,0.03,31.3,0.68,0.21,0.0,0.0,25.1,1.0,0.04,-0.6,-0.6,1011.0,1273.0,79.4,19294.0,5597.0,490.0,90.4,468.0,83.5,250.0,60.8,2.1,-0.7,29.0,140.0,10.0,6.0,1101.0,165.0,93.0,1.0,40.0,102.0,3.0,65.0,30.0,24.0,7.0,17.0,3.23,42.0,27.0,0.0,1.0,2.0,4.0,57.0,33.0,19.0,28.0,10.0,28.0,47.0,59.6,20.0,32.0,10.0,0.0,1484.0,30.0,196.0,981.0,330.0,10.0,1484.0,34.0,32.4,50.0,683.0,3575.0,1700.0,26.0,0.0,26.0,17.0,839.0,43.0,29.0,1.0,0.0,0.0,0.0,174.0,28.0,25.0,52.8
Luka Modrić,37,hr CRO,MF,Real Madrid,32.0,18.8,2.0,6.0,0.0,2.0,0.0,1.3,1.3,5.5,6.8,53.0,196.0,85.0,0.11,0.32,0.07,0.3,0.07,40.0,1.33,0.53,0.08,0.2,21.9,1.0,0.05,0.7,0.7,1452.0,1669.0,87.0,23577.0,7217.0,835.0,94.6,513.0,89.5,226.0,66.4,4.8,0.5,55.0,162.0,42.0,4.0,1506.0,156.0,67.0,6.0,27.0,90.0,9.0,69.0,15.0,38.0,7.0,23.0,5.6,74.0,21.0,2.0,4.0,2.0,2.0,22.0,15.0,10.0,6.0,6.0,9.0,25.0,36.0,13.0,21.0,9.0,0.0,1812.0,22.0,256.0,977.0,593.0,49.0,1812.0,45.0,46.7,37.8,1202.0,6071.0,2795.0,57.0,13.0,12.0,19.0,1427.0,19.0,21.0,2.0,0.0,0.0,0.0,92.0,8.0,8.0,50.0
Jon Moncayola,25,es ESP,MF,Osasuna,33.0,20.0,1.0,3.0,0.0,2.0,1.0,0.6,0.6,2.3,2.9,14.0,99.0,46.0,0.05,0.15,0.03,0.11,0.03,31.3,0.8,0.25,0.06,0.2,23.0,0.0,0.04,0.4,0.4,786.0,1025.0,76.7,14615.0,4122.0,387.0,87.9,401.0,82.0,198.0,53.5,2.5,0.7,21.0,95.0,15.0,5.0,948.0,74.0,26.0,0.0,12.0,90.0,8.0,40.0,19.0,20.0,3.0,16.0,2.7,36.0,13.0,0.0,1.0,2.0,2.0,27.0,18.0,14.0,10.0,3.0,17.0,42.0,40.5,31.0,15.0,21.0,0.0,1182.0,22.0,211.0,644.0,329.0,13.0,1182.0,12.0,50.0,50.0,538.0,2237.0,998.0,10.0,2.0,20.0,13.0,759.0,24.0,8.0,0.0,0.0,0.0,0.0,98.0,16.0,14.0,53.3
