player,age,nationality,position,team,games,minutes_90s,goals,assists,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,xg_per90,xg_assist_per90,npxg_per90,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,G-xg,npG-npxg,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_short,passes_pct_short,passes_medium,passes_pct_medium,passes_long,passes_pct_long,pass_xa,A-xa,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,passes_offsides,passes_blocked,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,blocks,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won_pct,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Antoni Milambo,18,nl NED,"MF,FW",Feyenoord,8.0,2.6,1.0,1.0,0.0,0.0,0.0,0.7,0.7,0.5,1.2,5.0,12.0,10.0,0.39,0.39,0.26,0.2,0.26,14.3,2.7,0.39,0.14,1.0,16.3,0.0,0.1,0.3,0.3,78.0,95.0,82.1,1103.0,291.0,46.0,89.1,26.0,92.3,8.0,62.5,0.5,0.5,7.0,8.0,6.0,1.0,92.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.49,6.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,100.0,3.0,1.0,2.0,0.0,134.0,2.0,15.0,64.0,55.0,10.0,134.0,6.0,33.3,66.7,82.0,387.0,143.0,4.0,1.0,5.0,3.0,89.0,2.0,4.0,0.0,0.0,0.0,0.0,14.0,2.0,2.0,50.0
Damon Mirani,27,nl NED,"MF,DF",Volendam,34.0,32.0,3.0,1.0,0.0,3.0,0.0,2.4,2.4,2.1,4.5,21.0,117.0,21.0,0.09,0.03,0.07,0.07,0.07,42.9,0.66,0.28,0.14,0.33,10.5,0.0,0.11,0.6,0.6,961.0,1311.0,73.3,17916.0,6066.0,456.0,77.4,595.0,82.5,183.0,51.9,1.7,-1.1,22.0,106.0,8.0,0.0,1275.0,29.0,18.0,1.0,5.0,4.0,11.0,0.0,0.0,0.0,7.0,18.0,1.09,31.0,0.0,0.0,2.0,1.0,1.0,48.0,29.0,34.0,13.0,1.0,25.0,56.0,44.6,57.0,41.0,146.0,2.0,1694.0,219.0,660.0,816.0,224.0,55.0,1694.0,7.0,57.1,42.9,705.0,3498.0,1978.0,17.0,0.0,22.0,9.0,940.0,18.0,14.0,2.0,0.0,0.0,0.0,125.0,133.0,120.0,52.6
Jeremy van Mullem,24,nl NED,MF,Sparta R'dam,3.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.06,0.0,0.06,100.0,1.25,1.25,0.0,0.0,25.4,0.0,0.05,0.0,0.0,11.0,19.0,57.9,204.0,48.0,7.0,42.9,6.0,83.3,2.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.23,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,29.0,3.0,9.0,19.0,1.0,0.0,29.0,0.0,0.0,0.0,8.0,88.0,66.0,0.0,0.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,40.0
Noah Naujoks,21,nl NED,"MF,FW",Excelsior,23.0,11.7,0.0,1.0,0.0,1.0,0.0,1.2,1.2,0.7,1.9,6.0,24.0,28.0,0.0,0.09,0.1,0.06,0.1,37.5,0.69,0.26,0.0,0.0,10.4,0.0,0.15,-1.2,-1.2,151.0,254.0,59.4,2160.0,623.0,130.0,66.9,71.0,62.0,24.0,50.0,0.2,0.3,6.0,16.0,2.0,0.0,249.0,5.0,0.0,1.0,0.0,9.0,2.0,1.0,0.0,1.0,0.0,9.0,1.2,9.0,0.0,0.0,3.0,0.0,2.0,24.0,14.0,9.0,12.0,3.0,8.0,20.0,40.0,19.0,9.0,19.0,0.0,400.0,25.0,92.0,188.0,126.0,25.0,400.0,13.0,30.8,61.5,173.0,760.0,293.0,11.0,2.0,23.0,19.0,218.0,16.0,8.0,1.0,0.0,0.0,0.0,32.0,25.0,26.0,49.0
Imran Nazih,17,ma MAR,MF,Volendam,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,68.2,170.0,30.0,13.0,100.0,2.0,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,66.7,2.0,0.0,0.0,0.0,32.0,1.0,9.0,15.0,8.0,0.0,32.0,1.0,0.0,100.0,16.0,72.0,23.0,2.0,0.0,2.0,1.0,18.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,50.0
Reuven Niemeijer,28,nl NED,"MF,FW",RKC Waalwijk,29.0,17.8,2.0,2.0,0.0,1.0,0.0,4.1,4.1,2.2,6.3,9.0,34.0,63.0,0.11,0.11,0.23,0.12,0.23,47.2,2.02,0.95,0.06,0.12,16.7,0.0,0.12,-2.1,-2.1,266.0,401.0,66.3,4247.0,1224.0,184.0,75.5,130.0,70.0,47.0,51.1,1.8,-0.2,18.0,18.0,10.0,2.0,359.0,41.0,3.0,3.0,2.0,24.0,1.0,14.0,6.0,4.0,1.0,18.0,2.13,25.0,1.0,1.0,7.0,4.0,0.0,13.0,7.0,4.0,3.0,6.0,5.0,24.0,20.8,17.0,7.0,15.0,0.0,567.0,21.0,96.0,243.0,230.0,51.0,567.0,30.0,36.7,56.7,247.0,925.0,398.0,6.0,2.0,26.0,10.0,334.0,20.0,22.0,0.0,0.0,1.0,0.0,57.0,17.0,40.0,29.8
Kristian Nökkvi Hlynsson,19,is ISL,"MF,FW",Ajax,25.0,19.6,7.0,1.0,0.0,2.0,0.0,5.4,5.4,2.8,8.2,44.0,70.0,123.0,0.36,0.05,0.28,0.14,0.28,52.4,2.14,1.12,0.17,0.32,15.9,1.0,0.13,1.6,1.6,579.0,724.0,80.0,7482.0,1455.0,431.0,87.0,213.0,80.3,29.0,31.0,2.7,-1.8,15.0,26.0,22.0,2.0,673.0,48.0,6.0,3.0,1.0,26.0,10.0,10.0,3.0,4.0,3.0,21.0,2.5,38.0,3.0,2.0,4.0,2.0,0.0,20.0,13.0,5.0,10.0,5.0,7.0,29.0,24.1,13.0,5.0,16.0,0.0,925.0,22.0,120.0,385.0,431.0,99.0,925.0,29.0,31.0,51.7,579.0,3187.0,1432.0,30.0,19.0,52.0,26.0,662.0,20.0,25.0,2.0,0.0,0.0,0.0,84.0,8.0,16.0,33.3
Jeppe Okkels,24,dk DEN,"FW,DF",Utrecht,5.0,1.8,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.8,1.1,10.0,7.0,17.0,0.0,0.55,0.12,0.46,0.12,33.3,1.64,0.55,0.0,0.0,18.9,0.0,0.07,-0.2,-0.2,43.0,62.0,69.4,596.0,184.0,32.0,81.3,22.0,63.6,3.0,33.3,0.4,0.2,5.0,2.0,4.0,1.0,60.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,3.82,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,76.0,0.0,12.0,27.0,39.0,5.0,76.0,4.0,50.0,50.0,40.0,361.0,245.0,8.0,2.0,3.0,2.0,52.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,50.0
Simon Olsson,25,se SWE,"MF,FW",Heerenveen,34.0,30.3,2.0,3.0,0.0,3.0,0.0,2.6,2.6,3.0,5.6,35.0,125.0,65.0,0.07,0.1,0.08,0.1,0.08,30.6,1.19,0.36,0.06,0.18,19.5,0.0,0.07,-0.6,-0.6,967.0,1184.0,81.7,14740.0,4633.0,592.0,90.0,378.0,84.4,108.0,62.0,3.3,0.0,33.0,81.0,31.0,1.0,1159.0,19.0,16.0,8.0,10.0,6.0,1.0,1.0,1.0,0.0,6.0,32.0,2.34,58.0,0.0,4.0,6.0,2.0,1.0,56.0,32.0,26.0,25.0,5.0,31.0,57.0,54.4,39.0,24.0,13.0,0.0,1495.0,52.0,361.0,792.0,354.0,39.0,1495.0,72.0,59.7,33.3,746.0,3865.0,1767.0,29.0,8.0,46.0,38.0,998.0,32.0,22.0,0.0,0.0,0.0,0.0,201.0,16.0,22.0,42.1
Diego van Oorschot,0,0,"MF,FW",Heracles Almelo,4.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,3.0,3.0,0.0,0.0,0.29,0.33,0.29,100.0,3.33,3.33,0.0,0.0,14.4,0.0,0.09,-0.1,-0.1,6.0,8.0,75.0,91.0,44.0,3.0,100.0,4.0,75.0,1.0,0.0,0.0,-0.1,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,4.0,4.0,7.0,2.0,14.0,0.0,0.0,0.0,10.0,40.0,20.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Ragnar Oratmangoen,25,id IDN,"MF,FW",Fortuna Sittard,27.0,9.8,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.8,1.8,23.0,42.0,62.0,0.0,0.1,0.1,0.08,0.1,18.8,1.63,0.31,0.0,0.0,21.1,0.0,0.06,-1.0,-1.0,273.0,355.0,76.9,4155.0,1109.0,164.0,86.6,109.0,89.0,38.0,47.4,1.4,0.2,11.0,16.0,13.0,4.0,334.0,18.0,1.0,0.0,0.0,16.0,5.0,9.0,5.0,0.0,3.0,12.0,3.45,29.0,2.0,0.0,3.0,0.0,0.0,10.0,6.0,5.0,1.0,4.0,7.0,15.0,46.7,8.0,8.0,7.0,0.0,485.0,8.0,67.0,213.0,217.0,32.0,485.0,35.0,37.1,57.1,272.0,1587.0,756.0,20.0,8.0,22.0,22.0,318.0,13.0,10.0,0.0,0.0,0.0,0.0,59.0,13.0,13.0,50.0
Anas Ouahim,25,de GER,"MF,FW",Heracles Almelo,18.0,13.5,2.0,1.0,0.0,4.0,0.0,1.5,1.5,1.0,2.5,23.0,43.0,40.0,0.15,0.07,0.11,0.07,0.11,25.0,1.77,0.44,0.08,0.33,22.0,1.0,0.06,0.5,0.5,302.0,387.0,78.0,5046.0,913.0,171.0,82.5,152.0,82.2,43.0,62.8,0.7,0.0,7.0,16.0,9.0,0.0,373.0,14.0,6.0,6.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,7.0,2.07,17.0,0.0,2.0,4.0,4.0,1.0,37.0,21.0,15.0,17.0,5.0,16.0,46.0,34.8,10.0,11.0,8.0,0.0,568.0,16.0,111.0,288.0,190.0,22.0,568.0,42.0,35.7,50.0,362.0,2051.0,813.0,19.0,4.0,38.0,24.0,352.0,25.0,37.0,3.0,1.0,0.0,0.0,94.0,8.0,20.0,28.6
Yassin Oukili,22,nl NED,MF,RKC Waalwijk,32.0,31.0,5.0,1.0,0.0,6.0,0.0,2.4,2.4,2.1,4.5,22.0,96.0,74.0,0.16,0.03,0.08,0.07,0.08,33.3,1.16,0.39,0.14,0.42,20.8,1.0,0.07,2.6,2.6,758.0,970.0,78.1,12698.0,3293.0,422.0,82.9,348.0,85.3,121.0,62.0,2.1,-1.1,30.0,78.0,23.0,9.0,949.0,18.0,13.0,5.0,14.0,24.0,1.0,0.0,0.0,0.0,3.0,25.0,2.36,57.0,0.0,5.0,5.0,4.0,2.0,95.0,53.0,48.0,36.0,11.0,41.0,67.0,61.2,41.0,30.0,70.0,1.0,1374.0,112.0,374.0,660.0,360.0,40.0,1374.0,62.0,56.5,27.4,678.0,3154.0,1237.0,26.0,5.0,47.0,23.0,754.0,51.0,42.0,2.0,0.0,1.0,0.0,196.0,43.0,18.0,70.5
Oğuzhan Özyakup,30,tr TUR,MF,Fortuna Sittard,22.0,10.7,1.0,1.0,0.0,3.0,0.0,1.5,1.5,1.5,3.0,12.0,51.0,29.0,0.09,0.09,0.14,0.14,0.14,29.4,1.59,0.47,0.06,0.2,22.2,2.0,0.09,-0.5,-0.5,394.0,512.0,77.0,6566.0,2351.0,217.0,89.4,148.0,83.8,105.0,45.7,1.9,-0.5,19.0,41.0,11.0,3.0,434.0,75.0,28.0,2.0,1.0,59.0,0.0,41.0,19.0,12.0,3.0,5.0,3.18,18.0,13.0,1.0,1.0,1.0,0.0,25.0,18.0,8.0,14.0,3.0,17.0,30.0,56.7,15.0,14.0,6.0,0.0,625.0,25.0,115.0,312.0,206.0,18.0,625.0,20.0,65.0,30.0,288.0,1313.0,556.0,8.0,1.0,19.0,9.0,346.0,10.0,9.0,0.0,0.0,0.0,0.0,80.0,2.0,5.0,28.6
Álvaro Peña,31,es ESP,MF,Almere City,23.0,12.5,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.9,2.0,13.0,64.0,47.0,0.08,0.0,0.08,0.08,0.08,25.0,1.28,0.32,0.06,0.25,23.2,2.0,0.07,0.0,0.0,379.0,500.0,75.8,6256.0,1797.0,233.0,85.0,161.0,81.4,64.0,56.3,1.2,-0.9,10.0,46.0,17.0,2.0,455.0,44.0,12.0,1.0,4.0,20.0,4.0,12.0,2.0,5.0,1.0,14.0,2.47,22.0,3.0,2.0,0.0,3.0,1.0,19.0,11.0,7.0,9.0,3.0,7.0,23.0,30.4,15.0,9.0,4.0,0.0,628.0,10.0,81.0,302.0,255.0,24.0,628.0,27.0,55.6,40.7,290.0,1371.0,473.0,12.0,1.0,29.0,17.0,388.0,15.0,21.0,0.0,0.0,0.0,0.0,64.0,24.0,28.0,46.2
Kristoffer Peterson,28,se SWE,"MF,FW",Fortuna Sittard,18.0,6.5,0.0,2.0,0.0,1.0,0.0,0.7,0.7,1.9,2.5,16.0,15.0,46.0,0.0,0.31,0.11,0.29,0.11,28.6,2.16,0.62,0.0,0.0,18.6,1.0,0.05,-0.7,-0.7,140.0,202.0,69.3,2446.0,805.0,88.0,80.7,61.0,73.8,35.0,57.1,1.6,0.1,14.0,7.0,8.0,3.0,168.0,33.0,12.0,1.0,1.0,41.0,3.0,18.0,10.0,8.0,1.0,8.0,4.32,13.0,9.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,9.0,1.0,2.0,0.0,276.0,4.0,26.0,113.0,140.0,28.0,276.0,19.0,31.6,52.6,161.0,1063.0,563.0,9.0,9.0,21.0,11.0,185.0,6.0,11.0,0.0,1.0,0.0,0.0,22.0,3.0,8.0,27.3
Danny Post,34,nl NED,"MF,DF",Almere City,2.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.31,0.0,0.11,0.0,0.11,100.0,2.31,2.31,1.0,1.0,27.5,0.0,0.05,1.0,1.0,17.0,20.0,85.0,362.0,125.0,2.0,100.0,12.0,91.7,4.0,75.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,2.0,7.0,14.0,2.0,0.0,23.0,0.0,0.0,0.0,17.0,103.0,47.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
Dirk Proper,21,nl NED,MF,NEC Nijmegen,27.0,25.5,5.0,4.0,0.0,4.0,0.0,2.6,2.6,1.1,3.7,25.0,125.0,36.0,0.2,0.16,0.1,0.04,0.1,46.4,1.1,0.51,0.18,0.38,16.6,0.0,0.09,2.4,2.4,1059.0,1224.0,86.5,17575.0,4490.0,549.0,90.9,465.0,90.8,133.0,72.2,1.7,2.9,21.0,111.0,16.0,0.0,1195.0,26.0,20.0,6.0,9.0,4.0,5.0,1.0,1.0,0.0,3.0,22.0,2.39,50.0,2.0,2.0,5.0,2.0,0.0,48.0,24.0,26.0,21.0,1.0,21.0,44.0,47.7,29.0,28.0,59.0,0.0,1521.0,96.0,389.0,904.0,242.0,35.0,1521.0,36.0,61.1,36.1,815.0,4158.0,1820.0,30.0,4.0,39.0,24.0,998.0,25.0,22.0,0.0,0.0,1.0,0.0,132.0,42.0,44.0,48.8
Davy Pröpper,31,nl NED,MF,Vitesse,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.06,0.0,0.06,100.0,1.48,1.48,0.0,0.0,23.5,0.0,0.04,0.0,0.0,35.0,45.0,77.8,552.0,140.0,19.0,84.2,20.0,75.0,2.0,100.0,0.1,0.0,0.0,1.0,2.0,0.0,42.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.48,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,52.0,1.0,10.0,28.0,15.0,2.0,52.0,1.0,0.0,100.0,28.0,104.0,42.0,1.0,0.0,0.0,1.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Eliano Reijnders,22,nl NED,"FW,DF",Zwolle,32.0,23.1,3.0,1.0,0.0,2.0,0.0,2.8,2.8,1.6,4.4,63.0,63.0,159.0,0.13,0.04,0.12,0.07,0.12,32.0,1.08,0.35,0.12,0.38,16.2,0.0,0.11,0.2,0.2,530.0,731.0,72.5,8574.0,2451.0,325.0,81.2,273.0,77.3,79.0,50.6,1.5,-0.6,26.0,40.0,19.0,5.0,640.0,90.0,4.0,2.0,3.0,46.0,79.0,3.0,2.0,0.0,1.0,32.0,2.51,45.0,3.0,5.0,4.0,1.0,0.0,34.0,24.0,16.0,15.0,3.0,17.0,47.0,36.2,22.0,22.0,38.0,0.0,968.0,45.0,228.0,401.0,347.0,56.0,968.0,40.0,32.5,50.0,526.0,3727.0,1838.0,43.0,19.0,34.0,16.0,571.0,14.0,18.0,4.0,0.0,0.0,0.0,98.0,13.0,37.0,26.0
Stije Resink,20,nl NED,MF,Almere City,32.0,28.6,1.0,1.0,0.0,8.0,0.0,2.1,2.1,1.2,3.3,32.0,152.0,37.0,0.03,0.03,0.07,0.04,0.07,21.2,1.15,0.24,0.03,0.14,21.2,4.0,0.06,-1.1,-1.1,759.0,1059.0,71.7,13729.0,4461.0,444.0,77.7,382.0,79.6,156.0,58.3,2.7,-0.2,22.0,120.0,24.0,2.0,1002.0,53.0,15.0,3.0,5.0,21.0,3.0,0.0,0.0,0.0,4.0,32.0,1.96,45.0,2.0,3.0,2.0,2.0,2.0,74.0,42.0,29.0,31.0,14.0,35.0,69.0,50.7,40.0,30.0,60.0,1.0,1439.0,80.0,296.0,806.0,361.0,38.0,1439.0,47.0,53.2,38.3,619.0,3548.0,1374.0,33.0,5.0,48.0,40.0,666.0,58.0,23.0,0.0,1.0,0.0,0.0,202.0,55.0,71.0,43.7
Godfried Roemeratoe,23,cw CUW,MF,RKC Waalwijk,29.0,25.9,0.0,2.0,0.0,8.0,1.0,0.2,0.2,1.3,1.5,17.0,91.0,11.0,0.0,0.08,0.01,0.05,0.01,0.0,0.19,0.0,0.0,0.0,25.0,0.0,0.04,-0.2,-0.2,742.0,919.0,80.7,13658.0,3674.0,343.0,84.8,394.0,86.0,130.0,72.3,1.2,0.7,12.0,104.0,10.0,1.0,902.0,17.0,16.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,1.04,25.0,0.0,1.0,0.0,0.0,1.0,57.0,31.0,27.0,28.0,2.0,25.0,42.0,59.5,39.0,29.0,51.0,1.0,1166.0,81.0,346.0,692.0,144.0,2.0,1166.0,16.0,62.5,31.3,499.0,2399.0,1043.0,14.0,1.0,24.0,14.0,553.0,21.0,13.0,0.0,0.0,0.0,0.0,156.0,30.0,34.0,46.9
Philippe Rommens,25,be BEL,MF,Go Ahead Eag,20.0,18.0,5.0,4.0,1.0,1.0,0.0,2.5,1.7,2.8,4.6,17.0,120.0,39.0,0.28,0.22,0.14,0.16,0.1,50.0,1.67,0.83,0.13,0.27,25.5,9.0,0.06,2.5,2.3,849.0,1107.0,76.7,15625.0,5710.0,431.0,88.4,407.0,81.3,223.0,55.2,3.4,1.2,40.0,117.0,13.0,7.0,950.0,152.0,64.0,2.0,7.0,115.0,4.0,64.0,28.0,29.0,5.0,23.0,3.95,38.0,25.0,1.0,4.0,3.0,0.0,30.0,17.0,13.0,14.0,3.0,11.0,26.0,42.3,10.0,25.0,17.0,0.0,1259.0,53.0,270.0,669.0,330.0,18.0,1258.0,10.0,50.0,50.0,608.0,2704.0,1152.0,14.0,0.0,9.0,4.0,766.0,14.0,7.0,0.0,0.0,0.0,0.0,118.0,8.0,15.0,34.8
Rayvien Rosario,19,cw CUW,"FW,DF",Sparta R'dam,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,4.0,8.0,0.0,0.0,0.31,0.03,0.31,0.0,3.91,0.0,0.0,0.0,15.8,0.0,0.08,-0.2,-0.2,19.0,26.0,73.1,298.0,39.0,10.0,90.0,11.0,81.8,1.0,100.0,0.1,0.0,1.0,0.0,2.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.78,3.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,3.0,33.3,2.0,0.0,3.0,0.0,43.0,4.0,8.0,18.0,18.0,5.0,43.0,3.0,66.7,33.3,24.0,174.0,96.0,1.0,0.0,2.0,1.0,27.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,25.0
Loreintz Rosier,24,fr FRA,MF,Fortuna Sittard,30.0,19.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,0.9,1.7,11.0,79.0,7.0,0.05,0.0,0.04,0.05,0.04,25.0,1.05,0.26,0.05,0.2,22.1,0.0,0.04,0.2,0.2,585.0,771.0,75.9,10742.0,3463.0,315.0,83.8,306.0,77.8,111.0,63.1,1.4,-0.9,11.0,62.0,6.0,1.0,763.0,7.0,7.0,1.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,14.0,1.68,24.0,1.0,1.0,3.0,1.0,2.0,57.0,31.0,33.0,19.0,5.0,19.0,36.0,52.8,37.0,41.0,50.0,0.0,1028.0,83.0,323.0,566.0,148.0,24.0,1028.0,12.0,58.3,33.3,421.0,2061.0,930.0,9.0,0.0,16.0,6.0,482.0,35.0,13.0,0.0,0.0,0.0,0.0,136.0,56.0,23.0,70.9
Nils Rossen,17,nl NED,"MF,FW",NEC Nijmegen,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,95.2,344.0,54.0,6.0,100.0,11.0,90.9,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,4.0,15.0,2.0,0.0,21.0,0.0,0.0,0.0,14.0,50.0,22.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
Michal Sadílek,24,cz CZE,MF,Twente,31.0,30.0,1.0,3.0,0.0,7.0,1.0,1.1,1.1,3.2,4.4,53.0,182.0,89.0,0.03,0.1,0.04,0.11,0.04,25.0,0.93,0.23,0.04,0.14,24.2,0.0,0.04,-0.1,-0.1,1596.0,1951.0,81.8,28502.0,7865.0,791.0,89.4,774.0,87.7,290.0,58.6,5.1,-0.2,47.0,166.0,29.0,8.0,1793.0,153.0,63.0,4.0,9.0,100.0,23.0,56.0,41.0,3.0,5.0,25.0,3.37,70.0,22.0,0.0,6.0,2.0,1.0,49.0,21.0,18.0,25.0,6.0,20.0,57.0,35.1,46.0,28.0,37.0,0.0,2206.0,72.0,459.0,1194.0,566.0,41.0,2206.0,12.0,50.0,41.7,1123.0,5531.0,2612.0,37.0,4.0,24.0,11.0,1451.0,32.0,26.0,4.0,0.0,2.0,0.0,165.0,50.0,51.0,49.5
Ismael Saibari,22,ma MAR,MF,PSV Eindhoven,19.0,11.3,5.0,4.0,0.0,1.0,0.0,5.5,5.5,2.5,8.0,45.0,63.0,68.0,0.44,0.35,0.49,0.22,0.49,44.7,3.36,1.5,0.13,0.29,18.7,0.0,0.14,-0.5,-0.5,418.0,487.0,85.8,6237.0,1599.0,254.0,90.2,158.0,88.0,30.0,83.3,3.5,1.5,26.0,35.0,22.0,1.0,477.0,10.0,2.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,9.0,5.05,48.0,0.0,4.0,2.0,2.0,1.0,31.0,20.0,13.0,11.0,7.0,13.0,28.0,46.4,14.0,10.0,10.0,0.0,683.0,18.0,113.0,316.0,266.0,65.0,683.0,48.0,43.8,41.7,377.0,2592.0,1419.0,28.0,15.0,42.0,12.0,473.0,17.0,13.0,3.0,0.0,0.0,0.0,81.0,7.0,7.0,50.0
Cisse Sandra,19,be BEL,MF,Excelsior,26.0,18.6,1.0,1.0,0.0,2.0,0.0,2.1,2.1,0.9,3.0,15.0,46.0,35.0,0.05,0.05,0.11,0.05,0.11,19.0,1.13,0.22,0.05,0.25,16.2,0.0,0.1,-1.1,-1.1,488.0,611.0,79.9,8851.0,2211.0,223.0,86.1,250.0,83.6,91.0,71.4,1.5,0.1,8.0,47.0,5.0,1.0,577.0,33.0,11.0,1.0,5.0,14.0,6.0,3.0,1.0,0.0,1.0,11.0,1.83,25.0,1.0,3.0,3.0,0.0,2.0,34.0,17.0,17.0,11.0,6.0,10.0,24.0,41.7,16.0,15.0,22.0,0.0,806.0,45.0,217.0,426.0,172.0,34.0,806.0,31.0,41.9,58.1,417.0,2227.0,827.0,13.0,2.0,28.0,19.0,481.0,14.0,7.0,1.0,0.0,0.0,0.0,77.0,14.0,22.0,38.9
