player,age,nationality,position,team,top5,minutes_90s,gk_goals_against,gk_saves_per90,gk_clean_sheets,gk_pens_save_pct,gk_free_kick_goals_against_perGame,gk_corner_kick_goals_against_perGame,gk_own_goals_against_perGame,gk_psnpxg_per_shot_on_target_against,xg_saved_per90,gk_passes_pct_launched,gk_passes_per90,gk_passes_throws_per90,gk_passes_length_avg,gk_goal_kicks_per90,gk_goal_kick_length_avg,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions
Ederson,29,br BRA,GK,Manchester City,True,30.9,-0.7868481059073291,-1.8086281968093796,0.39730568479704975,-0.7426685649466277,-0.6255526192348795,-1.2469330562608163,-0.31144438618629405,0.568031513433601,0.29889391570926943,1.826550596132195,1.0120208629496583,-0.006306417525698093,-1.0730712775515416,-1.7113145104943008,-0.6277627575698064,1.5784916593823006,0.9612643559495748,1.2864836673319486
Mark Flekken,30,nl NED,GK,Brentford,True,36.5,1.4637530518111688,0.10206551869506446,-0.4812418182799195,-0.7426685649466277,-0.6255526192348795,-0.05078497266614697,-1.090402824093682,0.8608833159149242,-1.0726129759946568,0.2770593591175047,0.8647657607280815,-0.9372905995676719,0.3127404623152345,1.1381810923442988,0.5291773443736938,0.6307839216811307,-0.16693378349298518,-0.6494558729092257
Wes Foderingham,32,eng ENG,GK,Sheffield Utd,True,29.4,2.46402023301939,2.075703554659441,-1.6848055768888788,-0.7426685649466277,-0.6255526192348795,1.180089990774819,3.193868584396952,1.4465869208775703,-0.5788704949812433,-0.4367512107431958,-0.470438608728456,-1.1066711460069372,1.394812642759156,1.807854182204042,1.1521450915740392,-0.040509059190531424,0.6098583780904165,0.21553838975172424
Dean Henderson,26,eng ENG,GK,Crystal Palace,True,18.0,-0.5992980094307877,0.2074196154279111,-0.22647848258976166,-0.7426685649466277,-0.6255526192348795,0.0022699826545841116,0.33768764540319585,0.8608833159149242,-0.4142896679767722,-2.0384724894550104,-1.3392932842055703,-1.709038632060301,1.0910730833363007,-0.26650593977569814,0.5625506165451406,-1.6200219553591482,-0.29639914375688564,-0.15517343710296808
Sam Johnstone,30,eng ENG,GK,Crystal Palace,True,20.0,-0.7868481059073291,-1.4547961494764552,0.3741453815524899,-0.7426685649466277,-0.6255526192348795,0.39487665202799593,0.19487859845350822,-0.3105238940103666,-1.56635545700807,-0.4889812524403197,-1.0772082454407372,-1.421226947333974,1.5846498673984404,0.5533820332985039,1.2077672118597844,0.393856987255838,-0.9252308936101157,-1.2261187146831927
Thomas Kaminski,30,be BEL,GK,Luton Town,True,37.8,2.839120425972473,1.0068268655477564,-1.5358076260155438,-0.7426685649466277,-0.6255526192348795,2.0686208740935927,1.615452802321455,1.7394387233588935,-0.4142896679767722,-0.4019311829451124,-0.0006147784624411252,-0.5193003608511673,1.2619265855116564,1.8817110803469672,0.6181727368308858,-1.2646315537212094,1.6825713631341617,2.604570162815301
Caoimhín Kelleher,24,ie IRL,GK,Liverpool,True,10.0,-1.7871152871155505,-0.3383825760332241,-0.3978647265995043,-0.7426685649466277,-0.6255526192348795,1.5726966601482304,1.4801600210006984,0.568031513433601,0.7926363967226828,-0.7675414748249835,1.7579201380706972,0.8384009604110206,-1.054087555087613,-2.3106102014127496,-0.7835046943698928,0.15693005283054567,0.36942270902888763,1.1629130583803842
Bernd Leno,31,de GER,GK,Fulham,True,38.0,1.3387196541601412,0.7036034258471251,0.09004566175255604,-0.7426685649466277,1.3699939529461433,-1.03090546306492,1.615452802321455,-0.6033756964916897,-0.08512801396782989,-0.5238012802384031,0.9904014286277218,-0.049206407714741454,-0.8262828855204718,-0.633002366095817,0.30668886323071315,-0.8302655072748398,-0.09295357762789923,0.009587374832450403
Emiliano Martínez,30,ar ARG,GK,Aston Villa,True,33.5,0.5260025694284614,-0.2850613307344424,-0.12534515842185026,-0.7426685649466277,-0.6255526192348795,1.5034131302588052,1.9337887583702948,2.617994130802861,1.176658326399782,0.10295922012708997,1.2677960143345859,0.27246575818002056,-0.9781526652318994,-0.9990576556485794,-0.650011605684104,2.368248107466609,1.7750466204655195,1.368864073299658
Arijanet Muric,24,xk KVX,GK,Burnley,True,10.0,-1.4745317929879813,4.722692290242757,-1.9418849429034926,1.877770464552363,-0.6255526192348795,-0.7829433560922389,1.4801600210006984,-0.6033756964916897,3.7550912828031637,-0.10596094666140692,3.847770870631971,1.0588524636056544,0.2747730173873771,-1.9736699385055434,0.35118655945930916,3.118516733146702,3.698531972957753,1.2452934643480933
Neto,34,br BRA,GK,Bournemouth,True,32.0,0.9636194612070581,0.6105689613935225,-0.25272682626692944,0.1325580709060351,0.5593031579976029,-0.8565571065997536,-0.2871019350016882,0.8608833159149242,0.29889391570926943,-0.17560100225757377,-0.5576267903324423,0.4112761729714179,0.7683498014495167,0.498629240576083,0.25106674294496795,0.07795440802211476,-0.07445852616162774,-0.19636364008682342
André Onana,27,cm CMR,GK,Manchester Utd,True,38.0,1.1511695576835996,1.2128447049615814,-0.11376500679957045,-0.7426685649466277,0.37222066685563193,1.4487156066618903,-0.4139389174898978,-0.3105238940103666,0.40861446704558346,-1.1853818084019785,0.9054810234733355,-0.8323893795904131,-0.3137223789944041,-1.3246165899579772,0.29556443917356395,0.35436916485162273,-0.24091398935807115,-0.5258852639576611
Đorđe Petrović,23,rs SRB,GK,Chelsea,True,22.1,-0.09916441882667701,0.4106080083823854,-0.26353496778105745,-0.7426685649466277,-0.6255526192348795,0.5997149143097757,2.262505234725075,-0.6033756964916897,-1.56635545700807,-0.7849514887240245,-0.003392375454377464,-0.05537526973554884,-0.9591689427679707,0.34588171754433705,-0.4608963967125709,0.11744223042633038,-0.3518842981556999,-0.6082656699253711
Jordan Pickford,29,eng ENG,GK,Everton,True,38.0,0.7135526659050028,0.07684492847548667,0.6991616370844795,-0.7426685649466277,-0.6255526192348795,0.8288103392301874,0.9389888957176707,-0.017672091529043508,0.7377761210545257,0.729719720492583,0.6871142673620562,-0.8033826028542769,1.6605847572541539,0.6438238933420173,0.7071681292880778,-0.31692381602003944,0.591363326624145,0.7098208255579819
Nick Pope,31,eng ENG,GK,Newcastle Utd,True,14.9,-1.4745317929879813,-0.31040979745925484,0.6312247475671038,-0.7426685649466277,1.9021397055277496,-0.3903366867188274,-1.090402824093682,0.568031513433601,0.3537541913774265,-0.19301101615661426,-1.4225430844646922,1.6166391528967734,-0.807299163056543,0.09907801438536444,0.2065690467163712,0.07795440802211476,1.4236406426063617,1.9867171180574794
David Raya,27,es ESP,GK,Arsenal,True,32.0,-0.9743982023838706,-2.4130511333485614,1.9181655978564782,1.0025438286997,0.5593031579976029,-0.1204196015246069,-0.2871019350016882,-0.6033756964916897,-0.35942939230861515,0.22482931742038073,0.09545156359295573,0.5835039098422253,-0.4086409913140463,-2.175834096249867,0.6181727368308858,2.407735929870824,0.8502940471519459,1.5336248852350765
José Sá,30,pt POR,GK,Wolves,True,33.7,1.1511695576835996,1.2800306121353213,-1.0594773892857634,-0.7426685649466277,0.4577440913776758,0.39487665202799593,-0.3559562969238591,0.8608833159149242,1.5058199804087244,-2.6652329898205034,-0.7229340425555298,1.3211701276443721,0.02798462535630792,0.8616273836079744,0.07307595803058325,0.9861743233190693,-0.4998447098858718,-0.6494558729092257
Robert Sánchez,25,es ESP,GK,Chelsea,True,15.9,-0.9118815035583568,0.361891933765968,-0.4943659901185036,1.0025438286997,-0.6255526192348795,0.24764915101296647,-1.090402824093682,-0.017672091529043508,-0.194848565304144,0.9908699289782051,0.4291485083081665,1.137882247769768,-0.9022177753761853,-0.3406751800382905,-0.9169977830556807,1.302076902552793,1.1092247676797464,0.6686306225741272
Jason Steele,32,eng ENG,GK,Brighton,True,17.0,-0.3492312141287323,-0.8287289298592703,-1.0340010557167476,-0.7426685649466277,1.6047641379086168,1.5034131302588052,1.9337887583702948,1.1537351183962472,-1.9503773866851695,-0.036320891065241286,1.0194218471958874,-0.41946938134659495,-1.1869736123351118,-2.0569140034590885,-2.574536967570887,-0.8302655072748398,2.4223734217850215,2.6457603657991564
James Trafford,20,eng ENG,GK,Burnley,True,28.0,1.401236352985655,1.1289038347778795,-1.3906697256829688,-0.7426685649466277,-0.6255526192348795,2.2457366647883648,0.7457134938308753,0.568031513433601,-1.0726129759946568,-2.2648026701425494,2.7523554131234875,1.4840089340524472,-0.2947386565304754,0.5678223302802413,1.3635091486598714,0.4333448096600537,0.813303944219403,0.3391089987032888
Matt Turner,29,us USA,GK,Nott'ham Forest,True,17.0,-0.7243314070818153,0.046889559115812426,-1.0340010557167476,-0.7426685649466277,1.6047641379086168,0.8105778313645492,-1.090402824093682,-0.6033756964916897,-1.8406568353488553,1.6002204154446564,-0.616663717655283,1.5256909409589954,0.5405451318823763,1.1935685328221959,0.5625506165451406,1.5784916593823006,-0.07445852616162774,-0.3611244520222419
Bart Verbruggen,20,nl NED,GK,Brighton,True,21.0,-0.7243314070818153,-0.04067228978169558,-0.47120568687394365,-0.7426685649466277,-0.6255526192348795,-0.2781633526121384,-1.090402824093682,-0.8962274989730128,-0.5788704949812433,0.5033895398050445,1.2157004627107864,1.2478108949153397,-1.604615506541538,-1.8870281566151188,-2.9193941133425074,0.47283263206426895,0.7023336354217741,0.6686306225741272
Guglielmo Vicario,26,it ITA,GK,Tottenham,True,38.0,1.3387196541601412,-0.23653432021033288,-0.5198423236875193,-0.7426685649466277,0.37222066685563193,0.5188577055143362,0.9389888957176707,1.1537351183962472,0.3537541913774265,-2.1255225589502174,0.9540069692758422,0.7049697874247944,-1.6805503963972515,-0.633002366095817,-2.19630654962782,0.15693005283054567,1.9045119807294195,1.2041032613642395
Etrit Berisha,34,al ALB,GK,Empoli,True,14.0,-0.9118815035583568,0.7036034258471251,0.26374793608675473,1.0025438286997,-0.6255526192348795,2.2457366647883648,0.7457134938308753,-1.189079301454336,-1.2371938029991278,-2.0732925172530936,-0.16728899266064431,1.0116128557782322,0.02798462535630792,0.13461342082811922,-0.12716367499809983,-0.5538507504453318,-0.7217853274811294,-0.7318362788769349
Elia Caprile,21,it ITA,GK,Empoli,True,23.0,-0.7868481059073291,0.541804357232164,-0.26353496778105745,0.30550704685296853,-0.6255526192348795,0.5997149143097757,-1.090402824093682,-1.7747829064169813,0.18917336437295532,-0.4193411968441541,-0.1682434367292239,1.6722827333646342,0.749366078985588,0.4610897004152255,0.35118655945930916,0.7097595664895616,-0.42586450402078585,-0.3611244520222419
Marco Carnesecchi,23,it ITA,GK,Atalanta,True,26.9,-0.5992980094307877,-0.3560902510519016,0.345581007550866,1.0025438286997,-0.6255526192348795,-1.0883040989382258,-1.090402824093682,-1.7747829064169813,-0.08512801396782989,-0.0015008632671590885,-0.6732507925841041,0.9252703259821407,0.17985440506773487,0.6374292141203393,1.0853985472311456,-0.040509059190531424,0.6468484810229596,0.21553838975172424
Andrea Consigli,36,it ITA,GK,Sassuolo,True,35.0,1.776336545938738,-0.5510327804986014,-1.2802722802172335,-0.08755880757188005,0.4577440913776758,0.39487665202799593,1.112936757415787,-0.017672091529043508,-2.0052376623533266,-0.6804914053297761,-0.24631696153901209,-0.38982884310193844,0.7683498014495167,0.654464112170666,-0.08266597876950307,-0.7512898624664088,-0.8697457392113012,-0.9789774967800634
Benoît Costil,36,fr FRA,GK,Salernitana,True,13.0,-0.6618147082563015,-0.15517624603228364,-1.348209169734609,-0.7426685649466277,-0.6255526192348795,-0.1487325824890355,0.886953210594303,1.1537351183962472,-1.7857965596806984,-0.8197715165221073,-0.7397351774847167,-1.0778313365884868,0.7873335239134455,1.1935685328221959,1.0186520028882513,-2.0543880018055174,0.6653435324892311,1.6571954941866411
Michele Di Gregorio,26,it ITA,GK,Monza,True,31.9,-0.2867145153032185,1.186566037556109,0.8651438103371581,1.3536826586525648,0.5233984374754065,-0.1761875943333301,-1.090402824093682,-0.6033756964916897,1.8898419100858237,1.0082799428772469,0.8663230698202679,2.0519208337959007,-0.42762471377797434,0.5133505725957358,0.25106674294496795,-0.7907776848706245,-0.9992110994752014,-1.102548105731628
Wladimiro Falcone,28,it ITA,GK,Lecce,True,38.0,0.9011027623815443,0.15518974064694172,-0.5198423236875193,0.1325580709060351,0.37222066685563193,0.20890507179848494,-0.4139389174898978,-0.017672091529043508,0.1343130887047983,-0.8197715165221073,-0.9465925746556574,-0.2812606216038292,0.38867535217094795,0.2004814421483247,-0.7501314221984452,-0.9092411520832707,-1.0546962538740159,-1.3084991206509018
Mike Maignan,28,fr FRA,GK,Milan,True,29.0,-0.3492312141287323,-0.0920016494802347,0.720005910004583,-0.7426685649466277,1.9893015098299092,-0.7423288730536102,-1.090402824093682,-2.65333831386095,-0.6885910463175575,1.0605099845743708,1.1119951778799784,2.2523312912455666,-0.8832340529122572,-0.7815985255993584,-0.4386475485982725,1.8943942386160242,0.25845240023125865,0.42148940467099805
Josep Martinez,25,es ESP,GK,Genoa,True,36.0,0.21341907530089216,-0.9089939580153199,-0.22647848258976166,0.5675509498028676,0.42765251608288257,-0.6520744663011019,-0.3763575893452431,-0.017672091529043508,-0.4142896679767722,0.5382095676031267,0.7906812165053692,-1.6171838390625368,0.5785125768102324,-0.9965431760746449,0.8295367939167173,0.6702717440853461,0.018016731169729714,-0.8142166848446449
Alex Meret,26,it ITA,GK,Napoli,True,30.8,0.025868978824350658,-1.509891884269757,-0.6966326384543261,1.877770464552363,0.5975243121018765,-0.061053673695966086,-1.090402824093682,1.4465869208775703,-0.3045691166404581,-0.628261363632651,-0.6961377742961844,-0.5988283201565908,-0.9401852203040427,-1.200020088090036,-1.3842235934559404,-1.34360719852964,-0.29639914375688564,0.5038698106387081
Vanja Milinković-Savić,26,rs SRB,GK,Torino,True,36.0,-0.5367813106052738,-0.24741554412303457,1.9181655978564782,-0.7426685649466277,-0.6255526192348795,-0.6520744663011019,-1.090402824093682,-2.0676347088983045,0.5183350183818975,-0.3671111551470289,0.9400782255732705,0.3423850782230949,1.0341219159445145,0.27634226157480135,2.742937731746351,1.2625890801485777,-0.1299436805604422,-0.23755384307067803
Lorenzo Montipò,27,it ITA,GK,Hellas Verona,True,37.0,0.5885192682539752,-0.282059008364016,-0.2727990890788812,-0.7426685649466277,-0.6255526192348795,-0.05078497266614697,-0.39565610920330896,-0.6033756964916897,-1.0177527003264997,1.1301500401705364,-0.5707350800276856,-1.64614706207985,1.5656661449345117,1.3574854174797562,1.6082464779171497,-0.6328263952537627,0.11049198850108675,0.4626796076548534
Juan Musso,29,ar ARG,GK,Atalanta,True,11.0,-1.7245985882900368,-1.3939008636522787,2.269430197065635,-0.7426685649466277,-0.6255526192348795,0.18072755964249865,1.246472489628482,-1.4819311039356582,-0.5240102193130863,-0.4367512107431958,-0.3808241610946171,2.1210278880888884,-0.6174619384172587,0.09085494512588425,0.7405414014595253,1.1836134353401464,0.6468484810229596,1.0393424494288195
Guillermo Ochoa,38,mx MEX,GK,Salernitana,True,21.0,0.27593577412640596,0.5972783236144361,-1.5744081314231435,-0.7426685649466277,-0.6255526192348795,-0.2781633526121384,0.13367472118935617,-0.3105238940103666,-1.4566349056717562,-1.655452183676098,-1.0526949402793915,-1.0616810433141546,0.8822521362330876,1.2898371793671117,0.27331559105926556,-1.3830950209338555,-1.0731913053402873,-0.23755384307067803
Maduka Okoye,23,ng NGA,GK,Udinese,True,21.0,-0.9118815035583568,0.10109451319522281,-0.10372887539359461,-0.7426685649466277,2.985436416140305,-0.2781633526121384,0.13367472118935617,-1.189079301454336,0.07945281303664124,0.3118793869155881,-2.4649540137539216,-2.5313577312783786,1.6795684797180825,0.9689416908840587,0.7850390976881213,-1.6595097777633634,-1.8499834669236892,-2.2558737892795615
Rui Patrício,35,pt POR,GK,Roma,True,23.0,-0.7868481059073291,-1.3350648387013835,0.07228942926506016,-0.7426685649466277,-0.6255526192348795,-0.9365720528035739,1.1448692151188227,0.27517971095227794,-0.3045691166404581,1.1997900957667031,-1.2706263359383358,-0.771853497706303,-0.35168982392226084,-0.18349167210290812,-0.7835046943698928,-0.3564116384242547,-1.3876071802669026,-1.0201676997639186
Ivan Provedel,29,it ITA,GK,Lazio,True,30.0,-0.4117479129542462,-0.23914581394938103,0.3741453815524899,-0.7426685649466277,-0.6255526192348795,-1.5681566948390622,-1.090402824093682,-1.189079301454336,-0.249708840972301,0.7471297343916248,-0.24997566380189917,-1.1089206511415766,-0.3896572688501176,-0.24404325558188447,-0.5498917891697629,-0.8302655072748398,-0.9252308936101157,-0.4846950609738065
Simone Scuffet,27,it ITA,GK,Cagliari,True,31.0,0.9636194612070581,-0.856974687568144,-1.1945791582123624,-0.7426685649466277,3.0436781747753887,1.4587140787172403,0.5680248179026923,1.4465869208775703,-1.292054078667285,-0.036320891065241286,-1.167176914311674,-1.1243285519024915,0.8063172463773741,1.0848781254327746,0.5514261924879914,-0.5933385728495474,-0.8327556362787583,-0.8554068878284995
Marco Silvestri,32,it ITA,GK,Udinese,True,17.0,-0.7243314070818153,-1.003852627654287,-0.12534515842185026,-0.7426685649466277,-0.6255526192348795,-0.5750927664239622,-1.090402824093682,0.27517971095227794,-0.6885910463175575,-0.3322911273489467,-1.4392260734644353,-0.48430805875678107,-0.10490143189119168,-0.035272426015850324,0.017453837744838087,-1.698997600167579,-1.2766368714692737,-0.4435048579899519
Łukasz Skorupski,32,pl POL,GK,Bologna,True,32.0,-0.6618147082563015,-0.9244997020909201,1.1940201164099076,0.5675509498028676,0.5593031579976029,-0.8565571065997536,-0.2871019350016882,-1.4819311039356582,-0.194848565304144,-0.19301101615661426,-0.5768349772126011,-0.2087436797634891,-0.6174619384172587,-0.23842758453343077,-0.36077658019822895,-1.3041193761254248,-1.165666562671645,-0.8142166848446449
Yann Sommer,34,ch SUI,GK,Inter,True,34.0,-1.2869816965114398,-1.0914144765517955,2.372107541449851,1.0025438286997,-0.6255526192348795,-0.9215104158710901,-1.090402824093682,-1.4819311039356582,1.121798050731625,1.7743205544350713,0.11098759709896655,-1.003017478038272,-1.281892224654754,-0.21365256520201834,-1.562214378370325,-0.5933385728495474,-1.2766368714692737,-0.8554068878284995
Mile Svilar,23,rs SRB,GK,Roma,True,15.0,-1.2869816965114398,1.2494056173082604,0.6312247475671038,1.877770464552363,-0.6255526192348795,0.39487665202799593,0.6233057393025715,-1.189079301454336,0.8474966723908399,0.364109428612712,0.7283613212941868,0.7649171260128097,-1.4337620043661816,-0.19911788719425655,-0.6388871816269548,0.6307839216811307,-1.165666562671645,-0.8965970908123542
Wojciech Szczęsny,33,pl POL,GK,Juventus,True,35.0,-0.5992980094307877,-1.1464533530016578,1.3669503806359544,1.0025438286997,-0.6255526192348795,-0.6146833549322055,0.37849023024596384,-1.189079301454336,0.1343130887047983,1.2868401652619106,-0.9224451397206005,-0.6732664900664668,-0.009982819571549496,-0.847326773930025,-0.19391021934099342,-0.5538507504453318,-0.9807160480089301,-1.0613579027477733
Pietro Terracciano,33,it ITA,GK,Fiorentina,True,33.0,-0.2867145153032185,-0.4466408619428708,-0.07053244074305888,0.006776997490083647,2.8213005508959785,-0.1761875943333301,-1.090402824093682,-0.3105238940103666,0.9572172237271539,1.2346101235647855,0.33628148243130984,-0.885128973656115,-0.14286887681904775,-0.6034462026829045,-0.4163987004839741,-1.501558488146502,-0.740280378947401,0.17434818676786962
Stefano Turati,21,it ITA,GK,Frosinone,True,30.5,1.1511695576835996,0.08134012261647156,-0.9459919033874201,0.1325580709060351,-0.6255526192348795,1.8386560168205415,-0.26118900309549486,-0.017672091529043508,-1.621215732676227,-2.2648026701425494,0.07238599492128941,0.4191817084343397,-0.6933968282729729,-1.0158758141103044,-0.34965215614108053,-0.6723142176579779,-0.8882407906775727,-0.19636364008682342
Matz Sels,31,be BEL,GK,Strasbourg/Nott'ham Forest,True,35.0,0.7135526659050028,-1.2740434756808843,-1.0594773892857634,-0.7426685649466277,-0.6255526192348795,1.740956661308264,1.8473832845856097,0.568031513433601,-1.56635545700807,0.7645397482906665,-1.0980628483391948,-1.145662568340682,0.46461024202666146,-0.23120743604256178,-0.5276429410554645,-1.027704619295917,-0.740280378947401,-0.9789774967800634
Arnaud Bodart,25,be BEL,GK,Standard Liège,False,29.0,-0.19549992803257973,0.6723374514047383,-0.8188123017101815,0.07550518455637444,-0.7804649763517122,-0.36388982927467783,-1.002426970632721,-1.622041434673495,0.34635005223226983,-1.2412856881659846,-0.5922838502144379,0.0568170006705275,0.478049218809501,0.43183440083912983,-0.7257341718166055,0.26057643777298495,-0.8550285145113027,-0.9515748812952305
Sinan Bolat,34,tr TUR,GK,Westerlo,False,26.0,0.3675398647012499,0.7379571542258156,-0.6334138058457404,-0.6856235370280046,0.6503272373383263,0.49597944379142006,-0.00773888406874518,0.2738511513085118,-0.14007134752176323,-0.3545534656864089,0.24704257850506514,-0.33680094614234385,-0.2622784926492899,0.10112671891630196,-1.1644651572976765,-0.34241036037937667,-0.7366627136176017,-0.5007210251180214
Jean Butez,28,fr FRA,GK,Antwerp,False,30.0,-0.6959797437959839,-0.8459301373019351,1.30162476656855,-0.6856235370280046,-0.7804649763517122,-0.7152078465559691,-0.14036396227727532,-1.306059337009827,0.5084905188169475,0.3648707902875877,1.9929927802287872,0.5479699969546994,-0.35719230181067335,-1.2837342884580745,-0.49346482656192014,1.8111139187362,0.9401861323764931,0.8108538292156786
Gaëtan Coucke,24,be BEL,GK,Mechelen,False,30.0,-0.25805990500300524,0.10363336028873114,0.6802137276661273,1.5932049707096574,0.4595549421796545,-1.332675876929148,-0.14036396227727532,0.5898332489721799,1.319192851740336,1.1679490295143733,-0.14502116319859443,-0.8823332892954426,-0.3951578254752273,0.777179963765099,-0.04182998856669973,0.2175059521906736,-0.6380245462061845,-0.7876280245035179
Théo Defourny,31,be BEL,GK,RWD Molenbeek,False,29.8,1.7438593580506112,1.1400696752146082,-1.1830877383081533,0.22590786606706018,0.4595549421796545,2.372132305309925,-0.14036396227727532,0.5898332489721799,0.6165841632067327,0.7998715032020959,-1.017808495284456,-1.3115042697614392,0.9716010264486954,0.41161316701487916,0.03559312651819447,-1.8498773557602803,-1.3482193515683891,-1.60736230846208
Hervé Koffi,26,bf BFA,GK,Charleroi,False,26.0,0.05473997984912233,0.8532887531234677,0.08302560782137068,-0.6856235370280046,-0.7804649763517122,-0.9289467801466849,-0.00773888406874518,-0.04213094635515633,0.9408650963760881,0.19756282378200724,0.07690884295381466,0.3164625740199809,0.28822160048673406,-0.2133166507808126,1.18403600027747,1.9403253754831349,0.8612755984473591,0.728880400819822
Tobe Leysen,21,be BEL,GK,OH Leuven,False,16.0,-1.2590195365298136,1.41553029774952,0.4864303752048023,-0.6856235370280046,1.5445723708946002,0.6740952217836831,2.2303093107001994,-0.9900772393461589,1.6434737849096912,-0.6222462120953373,0.2002558012284711,0.5442452488134232,0.5919457898031615,1.0198909397500593,0.5259395220558629,-0.42855133154399944,-0.1645613426313813,-0.41874759672216477
Simon Mignolet,35,be BEL,GK,Club Brugge,False,27.1,-0.7585397207664094,-1.0747917221747296,0.5693472904406578,-0.6856235370280046,1.876720563358359,-1.6414098921157374,-1.002426970632721,-0.04213094635515633,-0.08602452532687066,2.2387200151500877,0.2537809626191488,-0.3198001087561032,-0.8507441094498678,-0.6301571694660103,-0.9450996645571406,1.8111139187362,1.7687467386323985,1.0567741144032463
Anthony Moris,33,lu LUX,GK,Union SG,False,28.8,-0.5082998128847074,-1.4269130667488563,0.14544620693150892,-0.6856235370280046,-0.7804649763517122,0.27487020214585195,-1.002426970632721,0.905815346635848,0.02206911906291446,1.6866037256816728,0.2524774061685074,-0.2876151694049754,0.09839398216396708,-1.5101225964674378,-0.7644457293590526,0.17443546660836182,0.17080842656743794,0.5649335440281094
Paul Nardi,29,fr FRA,GK,Gent,False,10.0,-1.6343793983523667,0.10363336028873114,-1.493327432392871,-0.6856235370280046,-0.7804649763517122,-0.7152078465559691,-1.002426970632721,-0.9900772393461589,0.02206911906291446,0.7831407065515388,-1.3885097325942903,-0.7631413487745975,0.15534226766079798,0.9304711064924419,-0.3902340064487273,0.04522400986142729,-0.8353008810290192,-0.2548007399304529
Maxence Prevot,26,fr FRA,GK,OH Leuven,False,11.0,-1.071339605618537,0.23993434080413767,-0.7312371328093902,0.832076249125278,-0.7804649763517122,-0.799408032515948,-1.002426970632721,-0.6740951416824907,-1.491241902394077,0.5154479601426099,-0.14993613778118633,1.70738250929383,-0.2622784926492899,1.1302141106523145,0.11301624160308958,1.1219861494192156,-0.9339390484404364,-1.3204553090765836
Davy Roef,29,be BEL,GK,Gent,False,12.0,-1.8220593292636431,-0.6460220325460054,1.4572104389774028,1.5932049707096574,-0.7804649763517122,-1.6414098921157374,-1.002426970632721,-1.9380235323371624,2.8865506953922204,2.4896819649084585,-0.9363320709958555,2.1272632088558985,-0.6609164911271008,0.1895639166436156,-0.5837917941609646,1.5957614908246425,-0.8747561479935861,-0.7466413103055899
Kasper Schmeichel,36,dk DEN,GK,Anderlecht,False,23.0,-0.946219651677686,1.2118195931748637,-0.3995694718659683,1.5932049707096574,-0.7804649763517122,-1.6414098921157374,-1.002426970632721,-0.6740951416824907,2.129895184663724,1.5527573524772078,0.4847366670143479,-0.3278316529593365,-0.4710888728043338,-0.40471696277036057,-0.635407204217561,-0.9884676441140496,-0.9931219488872869,-0.5826944535138774
Gaga Slonina,19,us USA,GK,Eupen,False,28.0,1.1182595883463562,1.2816632633147456,-1.0936492679413878,0.4537907168408264,-0.7804649763517122,0.012522332098134407,2.692128779462045,0.2738511513085118,-0.2481649919115483,-0.8062849752514759,-0.16573427036808827,0.7118589151708618,-0.7748130621207605,0.7735301746525428,-0.635407204217561,-0.8592561873671147,0.03271499219145354,0.2370398304446849
Zion Suzuki,20,jp JPN,GK,Sint-Truiden,False,22.0,-0.19549992803257973,0.03548287003102788,-0.3073360493002413,-0.6856235370280046,-0.7804649763517122,-1.2204089623158427,-1.002426970632721,-0.04213094635515633,-0.2481649919115483,0.2477552137336809,1.7534994732952287,1.3010463484273125,-0.6609164911271008,-1.1691530302578377,-0.6483110567317104,2.3710302313062503,-0.49993111183020017,-1.197495166482799
Tom Vandenberghe,30,be BEL,GK,Kortrijk,False,21.0,0.5552197956125264,1.4601526425611115,-1.9815124164781324,-0.6856235370280046,-0.7804649763517122,1.4459302597501564,2.692128779462045,2.169743737290519,0.13016276345269956,-0.30436107573473403,-0.5080271430842944,0.445805476508261,1.1614286447714623,0.2321447896234331,-0.11925310365159483,0.6051403224314772,-0.4210205779010662,-0.9515748812952305
Maarten Vandevoordt,21,be BEL,GK,Genk,False,30.0,-0.4457398359142818,-0.19622879684516376,0.6802137276661273,0.832076249125278,0.4595549421796545,-1.332675876929148,-1.002426970632721,-0.6740951416824907,0.7246778075965178,0.18083202713144897,0.26783670173910656,-0.49495948260269595,0.45906645697722404,-0.636505019164846,-0.6999264667883068,0.6912812935961004,-0.6972074466530348,-0.5007210251180214
Warleson,26,br BRA,GK,Cercle Brugge,False,30.0,-0.25805990500300524,0.10363336028873114,0.9913850724838326,3.872033478447319,-0.7804649763517122,-0.4064738313693798,0.7216990460781701,1.221797444299516,1.4813333183250137,0.13063963717977412,-1.0198866388999142,-2.8787982930196,2.9268254951731945,-0.44914917805364873,2.1647287913528053,-1.4622429855194765,1.5320151368449972,1.9174951125597373
Ryan Allsop,31,eng ENG,GK,Hull City,False,36.9,0.49265981864210096,-0.331126135826807,0.09327376588422917,-0.6856235370280046,0.22495657921426082,-0.13946062904584294,-1.002426970632721,-1.9380235323371624,-1.491241902394077,-2.077825520693887,3.1139266582032747,-1.7040793507724892,-1.3822614407536147,-1.8117371134078126,-0.0676376935949984,0.0021535242791159135,0.22999132701428796,0.5649335440281094
