player,age,nationality,position,team,games,minutes_90s,goals,assists,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,xg_per90,xg_assist_per90,npxg_per90,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,G-xg,npG-npxg,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_short,passes_pct_short,passes_medium,passes_pct_medium,passes_long,passes_pct_long,pass_xa,A-xa,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,passes_offsides,passes_blocked,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,blocks,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won_pct,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Patrick Bauer,30,de GER,DF,Preston,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,85.0,408.0,99.0,2.0,100.0,15.0,86.7,3.0,66.7,0.0,0.0,0.0,2.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,26.0,5.0,12.0,13.0,1.0,0.0,26.0,0.0,0.0,0.0,13.0,18.0,9.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Jan Bednarek,27,pl POL,DF,Southampton,42.0,39.4,2.0,0.0,0.0,12.0,0.0,2.2,2.2,0.8,3.0,44.0,239.0,6.0,0.05,0.0,0.06,0.02,0.06,25.0,0.61,0.15,0.08,0.33,10.7,0.0,0.1,-0.2,-0.2,3787.0,3968.0,95.4,62684.0,23906.0,1822.0,97.3,1802.0,97.2,259.0,76.8,1.5,-0.8,15.0,243.0,7.0,0.0,3790.0,175.0,96.0,2.0,18.0,0.0,18.0,0.0,0.0,0.0,3.0,9.0,1.14,34.0,1.0,0.0,9.0,1.0,0.0,34.0,18.0,19.0,14.0,1.0,16.0,29.0,55.2,46.0,61.0,145.0,0.0,4323.0,430.0,1720.0,2488.0,126.0,39.0,4323.0,6.0,50.0,16.7,2699.0,13985.0,9138.0,23.0,0.0,14.0,2.0,3277.0,32.0,22.0,0.0,0.0,1.0,0.0,240.0,70.0,41.0,63.1
Di'Shon Bernard,22,jm JAM,DF,Sheffield Weds,32.0,30.3,0.0,2.0,0.0,9.0,1.0,0.9,0.9,2.0,2.9,19.0,66.0,8.0,0.0,0.07,0.03,0.07,0.03,21.4,0.46,0.1,0.0,0.0,9.6,0.0,0.06,-0.9,-0.9,1093.0,1326.0,82.4,18804.0,7793.0,525.0,89.3,611.0,86.6,146.0,48.6,0.8,0.0,7.0,34.0,1.0,0.0,1216.0,104.0,19.0,1.0,2.0,2.0,42.0,0.0,0.0,0.0,6.0,6.0,0.59,12.0,1.0,1.0,3.0,1.0,0.0,48.0,34.0,32.0,14.0,2.0,20.0,31.0,64.5,49.0,34.0,98.0,2.0,1647.0,233.0,947.0,642.0,67.0,23.0,1647.0,21.0,57.1,33.3,832.0,4483.0,2790.0,11.0,2.0,26.0,19.0,919.0,32.0,19.0,3.0,0.0,0.0,0.0,142.0,78.0,45.0,63.4
Kian Best,17,eng ENG,DF,Preston,12.0,7.7,0.0,1.0,0.0,2.0,0.0,0.1,0.1,0.9,0.9,6.0,27.0,18.0,0.0,0.13,0.01,0.12,0.01,0.0,0.26,0.0,0.0,0.0,28.8,0.0,0.03,-0.1,-0.1,248.0,398.0,62.3,4620.0,1923.0,136.0,80.9,139.0,74.8,106.0,28.3,0.9,0.1,9.0,27.0,5.0,2.0,306.0,90.0,13.0,0.0,6.0,47.0,58.0,19.0,18.0,0.0,2.0,9.0,2.08,8.0,6.0,1.0,0.0,1.0,0.0,19.0,9.0,6.0,10.0,3.0,12.0,25.0,48.0,12.0,5.0,4.0,0.0,462.0,8.0,98.0,256.0,110.0,2.0,462.0,12.0,50.0,50.0,223.0,1034.0,571.0,8.0,1.0,8.0,9.0,257.0,19.0,6.0,0.0,0.0,1.0,0.0,38.0,3.0,4.0,42.9
Jake Bidwell,30,eng ENG,DF,Coventry City,33.0,22.8,1.0,2.0,0.0,6.0,0.0,0.6,0.6,3.2,3.9,25.0,93.0,104.0,0.04,0.09,0.03,0.14,0.03,20.0,0.44,0.09,0.1,0.5,19.3,0.0,0.06,0.4,0.4,913.0,1235.0,73.9,14431.0,5959.0,581.0,87.8,438.0,74.7,163.0,39.9,3.3,-1.2,24.0,67.0,20.0,13.0,940.0,288.0,39.0,1.0,0.0,112.0,225.0,24.0,15.0,5.0,7.0,29.0,1.93,26.0,16.0,0.0,1.0,1.0,0.0,32.0,21.0,17.0,9.0,6.0,20.0,28.0,71.4,27.0,31.0,60.0,0.0,1433.0,83.0,397.0,631.0,413.0,16.0,1433.0,11.0,18.2,63.6,562.0,2157.0,1012.0,22.0,2.0,13.0,6.0,763.0,23.0,10.0,5.0,0.0,0.0,0.0,73.0,26.0,21.0,55.3
Luis Binks,21,eng ENG,DF,Coventry City,18.0,14.8,0.0,1.0,0.0,4.0,0.0,0.1,0.1,0.5,0.6,16.0,69.0,6.0,0.0,0.07,0.0,0.04,0.0,33.3,0.2,0.07,0.0,0.0,25.5,0.0,0.02,-0.1,-0.1,855.0,1041.0,82.1,16869.0,6905.0,296.0,85.8,584.0,89.6,137.0,50.4,0.3,0.5,5.0,64.0,3.0,2.0,1007.0,30.0,27.0,1.0,14.0,7.0,3.0,0.0,0.0,0.0,4.0,8.0,0.54,4.0,0.0,0.0,1.0,0.0,3.0,26.0,15.0,14.0,11.0,1.0,10.0,15.0,66.7,13.0,19.0,67.0,0.0,1185.0,127.0,608.0,536.0,45.0,11.0,1185.0,1.0,100.0,0.0,678.0,3416.0,2171.0,7.0,0.0,5.0,3.0,803.0,20.0,9.0,0.0,0.0,0.0,0.0,78.0,51.0,35.0,59.3
Tyler Blackett,29,eng ENG,DF,Rotherham Utd,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,8.0,21.0,2.0,0.1,0.0,0.03,0.0,0.03,50.0,0.2,0.1,0.5,1.0,11.6,0.0,0.17,0.7,0.7,223.0,337.0,66.2,4694.0,2546.0,87.0,80.5,138.0,79.0,101.0,38.6,0.1,0.0,0.0,29.0,1.0,0.0,315.0,21.0,5.0,0.0,4.0,4.0,16.0,0.0,0.0,0.0,1.0,4.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,16.0,11.0,11.0,5.0,0.0,9.0,14.0,64.3,21.0,11.0,47.0,0.0,449.0,69.0,210.0,217.0,27.0,5.0,449.0,3.0,66.7,0.0,188.0,1086.0,424.0,2.0,0.0,6.0,4.0,192.0,12.0,4.0,1.0,0.0,0.0,0.0,58.0,27.0,23.0,54.0
Robbie Brady,31,ie IRL,"DF,MF",Preston,32.0,17.4,1.0,2.0,0.0,6.0,1.0,0.6,0.6,3.0,3.6,24.0,64.0,75.0,0.06,0.12,0.04,0.17,0.04,23.5,0.98,0.23,0.06,0.25,22.5,2.0,0.04,0.4,0.4,571.0,905.0,63.1,10487.0,4248.0,361.0,79.5,258.0,67.4,228.0,41.7,2.6,-1.0,23.0,53.0,19.0,8.0,734.0,165.0,42.0,2.0,14.0,119.0,84.0,39.0,32.0,5.0,6.0,24.0,2.31,27.0,12.0,0.0,1.0,0.0,0.0,57.0,34.0,32.0,19.0,6.0,30.0,50.0,60.0,27.0,18.0,45.0,1.0,1118.0,61.0,244.0,501.0,388.0,21.0,1118.0,26.0,57.7,38.5,511.0,2305.0,1039.0,23.0,7.0,30.0,20.0,597.0,19.0,16.0,3.0,0.0,0.0,0.0,127.0,45.0,48.0,48.4
Cohen Bramall,27,eng ENG,DF,Rotherham Utd,36.0,32.7,1.0,3.0,0.0,4.0,0.0,0.5,0.5,2.6,3.1,65.0,64.0,74.0,0.03,0.09,0.01,0.08,0.01,16.7,0.37,0.06,0.08,0.5,22.5,3.0,0.04,0.5,0.5,638.0,1011.0,63.1,11218.0,4825.0,370.0,82.2,382.0,65.2,198.0,37.4,2.6,0.4,23.0,54.0,22.0,15.0,827.0,179.0,15.0,0.0,1.0,85.0,159.0,5.0,5.0,0.0,5.0,37.0,1.31,30.0,5.0,3.0,3.0,0.0,2.0,40.0,25.0,25.0,13.0,2.0,24.0,46.0,52.2,38.0,30.0,83.0,0.0,1306.0,113.0,437.0,561.0,331.0,25.0,1306.0,37.0,48.6,48.6,574.0,4064.0,2026.0,44.0,9.0,37.0,19.0,579.0,21.0,9.0,5.0,0.0,0.0,0.0,156.0,32.0,25.0,56.1
James Bree,25,eng ENG,DF,Southampton,19.0,12.0,0.0,1.0,0.0,0.0,1.0,0.2,0.2,0.8,1.0,23.0,68.0,49.0,0.0,0.08,0.01,0.07,0.01,50.0,0.33,0.17,0.0,0.0,22.9,1.0,0.04,-0.2,-0.2,784.0,920.0,85.2,12117.0,3339.0,443.0,93.5,375.0,88.3,73.0,37.0,1.5,0.2,8.0,58.0,4.0,0.0,797.0,121.0,23.0,1.0,0.0,61.0,65.0,33.0,14.0,12.0,2.0,11.0,1.58,11.0,8.0,0.0,0.0,0.0,0.0,19.0,11.0,10.0,7.0,2.0,13.0,19.0,68.4,8.0,7.0,24.0,0.0,1001.0,35.0,262.0,499.0,250.0,7.0,1001.0,14.0,64.3,21.4,589.0,2681.0,1237.0,19.0,0.0,13.0,4.0,691.0,11.0,8.0,1.0,0.0,0.0,0.0,58.0,15.0,9.0,62.5
Callum Brittain,25,eng ENG,"DF,MF",Blackburn,44.0,40.3,1.0,5.0,0.0,4.0,1.0,2.8,2.8,6.9,9.8,80.0,211.0,254.0,0.02,0.12,0.07,0.17,0.07,23.1,0.97,0.22,0.03,0.11,17.7,0.0,0.07,-1.8,-1.8,1975.0,2539.0,77.8,31910.0,11216.0,1174.0,89.5,925.0,79.8,296.0,49.7,6.5,-1.9,41.0,161.0,62.0,19.0,2119.0,417.0,37.0,11.0,16.0,143.0,354.0,26.0,10.0,12.0,3.0,76.0,2.56,83.0,10.0,2.0,6.0,1.0,1.0,78.0,54.0,43.0,19.0,16.0,37.0,65.0,56.9,67.0,39.0,104.0,1.0,3053.0,143.0,874.0,1289.0,924.0,93.0,3053.0,128.0,53.9,43.8,1571.0,7922.0,3564.0,58.0,24.0,62.0,41.0,1911.0,29.0,18.0,5.0,0.0,1.0,0.0,211.0,46.0,45.0,50.5
Joe Bryan,29,eng ENG,"DF,MF",Millwall,23.0,16.1,2.0,0.0,0.0,5.0,0.0,0.6,0.6,0.9,1.6,36.0,57.0,36.0,0.12,0.0,0.04,0.06,0.04,28.6,0.87,0.25,0.14,0.5,21.3,1.0,0.04,1.4,1.4,551.0,762.0,72.3,9680.0,3746.0,294.0,91.2,278.0,73.4,147.0,45.6,1.5,-0.9,19.0,45.0,12.0,3.0,560.0,197.0,44.0,2.0,5.0,86.0,113.0,40.0,21.0,16.0,5.0,18.0,2.67,17.0,20.0,2.0,1.0,2.0,1.0,45.0,31.0,21.0,20.0,4.0,27.0,50.0,54.0,25.0,27.0,30.0,1.0,930.0,50.0,244.0,446.0,253.0,21.0,930.0,29.0,44.8,31.0,378.0,2248.0,1177.0,22.0,6.0,22.0,8.0,429.0,28.0,19.0,0.0,0.0,1.0,0.0,103.0,21.0,9.0,70.0
Lee Buchanan,22,eng ENG,DF,Birmingham City,32.0,30.3,0.0,0.0,0.0,8.0,1.0,0.7,0.7,1.2,1.9,38.0,125.0,43.0,0.0,0.0,0.02,0.04,0.02,6.7,0.49,0.03,0.0,0.0,19.5,0.0,0.05,-0.7,-0.7,1176.0,1624.0,72.4,21984.0,10059.0,557.0,88.7,687.0,78.0,306.0,42.8,0.9,-1.2,17.0,104.0,16.0,6.0,1280.0,337.0,41.0,2.0,11.0,41.0,296.0,0.0,0.0,0.0,7.0,36.0,1.58,39.0,2.0,0.0,1.0,2.0,4.0,78.0,54.0,41.0,27.0,10.0,48.0,78.0,61.5,57.0,48.0,126.0,0.0,2020.0,181.0,907.0,855.0,277.0,20.0,2020.0,20.0,25.0,60.0,831.0,4331.0,2318.0,30.0,3.0,33.0,16.0,990.0,25.0,34.0,2.0,0.0,0.0,0.0,127.0,68.0,42.0,61.8
Cameron Burgess,27,au AUS,DF,Ipswich Town,39.0,38.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,1.5,3.5,16.0,151.0,4.0,0.05,0.03,0.05,0.04,0.05,19.0,0.55,0.11,0.1,0.5,9.7,0.0,0.1,0.0,0.0,2101.0,2571.0,81.7,38449.0,16176.0,954.0,91.1,1169.0,88.0,401.0,47.1,1.4,-0.5,10.0,161.0,5.0,0.0,2335.0,228.0,85.0,3.0,31.0,1.0,12.0,0.0,0.0,0.0,8.0,10.0,1.16,40.0,1.0,0.0,3.0,0.0,0.0,25.0,16.0,17.0,7.0,1.0,18.0,28.0,64.3,51.0,49.0,184.0,1.0,2932.0,494.0,1639.0,1209.0,98.0,50.0,2932.0,4.0,25.0,50.0,1547.0,7523.0,4655.0,15.0,1.0,13.0,2.0,1805.0,10.0,10.0,2.0,0.0,0.0,1.0,177.0,155.0,56.0,73.5
Sam Byram,29,eng ENG,DF,Leeds United,33.0,21.5,2.0,1.0,0.0,3.0,0.0,1.7,1.7,1.5,3.1,49.0,123.0,113.0,0.09,0.05,0.08,0.07,0.08,21.7,1.07,0.23,0.09,0.4,11.7,0.0,0.07,0.3,0.3,981.0,1245.0,78.8,15169.0,5702.0,582.0,88.5,490.0,82.2,103.0,44.7,2.1,-0.5,20.0,76.0,21.0,3.0,995.0,241.0,17.0,3.0,2.0,30.0,224.0,0.0,0.0,0.0,9.0,25.0,2.0,31.0,2.0,2.0,4.0,2.0,2.0,60.0,44.0,34.0,21.0,5.0,35.0,53.0,66.0,33.0,34.0,70.0,0.0,1525.0,71.0,434.0,635.0,465.0,65.0,1525.0,31.0,41.9,38.7,663.0,3111.0,1539.0,28.0,12.0,25.0,12.0,816.0,30.0,18.0,6.0,0.0,0.0,0.0,116.0,55.0,44.0,55.6
Ben Cabango,23,wls WAL,DF,Swansea City,35.0,32.1,0.0,1.0,0.0,8.0,0.0,1.9,1.9,1.7,3.5,22.0,116.0,7.0,0.0,0.03,0.06,0.05,0.06,12.5,0.75,0.09,0.0,0.0,11.0,0.0,0.08,-1.9,-1.9,1866.0,2184.0,85.4,35533.0,13345.0,682.0,91.5,1155.0,93.2,301.0,49.5,1.2,-0.7,10.0,110.0,3.0,1.0,2108.0,67.0,33.0,0.0,11.0,3.0,9.0,0.0,0.0,0.0,9.0,10.0,0.9,25.0,0.0,0.0,4.0,0.0,0.0,50.0,31.0,36.0,13.0,1.0,28.0,46.0,60.9,33.0,39.0,153.0,3.0,2525.0,332.0,1345.0,1101.0,84.0,39.0,2525.0,6.0,33.3,66.7,1475.0,7636.0,4592.0,17.0,0.0,16.0,2.0,1768.0,23.0,19.0,0.0,0.0,0.0,1.0,156.0,81.0,55.0,59.6
Reggie Cannon,25,us USA,DF,QPR,21.0,15.9,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.7,0.9,25.0,40.0,43.0,0.0,0.0,0.01,0.04,0.01,0.0,0.19,0.0,0.0,0.0,20.4,0.0,0.07,-0.2,-0.2,587.0,753.0,78.0,10055.0,3849.0,296.0,92.2,315.0,81.0,98.0,45.9,1.4,-0.7,9.0,35.0,5.0,3.0,600.0,150.0,20.0,0.0,1.0,21.0,130.0,0.0,0.0,0.0,3.0,20.0,1.57,19.0,2.0,1.0,0.0,2.0,1.0,43.0,23.0,28.0,14.0,1.0,28.0,35.0,80.0,8.0,27.0,35.0,0.0,916.0,38.0,369.0,378.0,173.0,13.0,916.0,19.0,36.8,63.2,424.0,2029.0,1146.0,10.0,4.0,18.0,5.0,509.0,13.0,19.0,0.0,0.0,0.0,0.0,47.0,14.0,23.0,37.8
Hayden Carter,23,eng ENG,DF,Blackburn,31.0,28.4,0.0,2.0,0.0,11.0,0.0,1.4,1.4,0.4,1.8,24.0,95.0,17.0,0.0,0.07,0.05,0.01,0.05,6.3,0.56,0.04,0.0,0.0,13.2,0.0,0.09,-1.4,-1.4,1555.0,1777.0,87.5,30717.0,11860.0,545.0,94.7,893.0,93.3,286.0,66.4,0.4,1.6,7.0,91.0,7.0,1.0,1705.0,68.0,35.0,0.0,18.0,8.0,32.0,0.0,0.0,0.0,4.0,21.0,0.81,19.0,0.0,1.0,3.0,0.0,0.0,49.0,31.0,30.0,18.0,1.0,24.0,44.0,54.5,51.0,38.0,102.0,2.0,2075.0,314.0,1240.0,734.0,118.0,24.0,2075.0,12.0,83.3,16.7,1224.0,6285.0,4026.0,20.0,3.0,23.0,11.0,1402.0,36.0,8.0,0.0,0.0,2.0,0.0,190.0,56.0,45.0,55.4
Hamza Choudhury,25,eng ENG,"DF,MF",Leicester City,34.0,16.4,0.0,1.0,0.0,4.0,0.0,0.1,0.1,0.2,0.3,13.0,62.0,4.0,0.0,0.06,0.01,0.01,0.01,40.0,0.31,0.12,0.0,0.0,25.1,0.0,0.03,-0.1,-0.1,1110.0,1230.0,90.2,17050.0,4572.0,622.0,96.6,502.0,89.0,72.0,61.1,0.4,0.8,7.0,79.0,1.0,0.0,1087.0,139.0,26.0,1.0,4.0,5.0,113.0,0.0,0.0,0.0,4.0,12.0,1.41,19.0,4.0,0.0,0.0,0.0,0.0,44.0,32.0,20.0,22.0,2.0,18.0,43.0,41.9,27.0,28.0,37.0,0.0,1394.0,70.0,401.0,824.0,177.0,2.0,1394.0,9.0,77.8,22.2,785.0,2908.0,1396.0,25.0,1.0,7.0,12.0,944.0,23.0,15.0,1.0,0.0,0.0,0.0,62.0,14.0,8.0,63.6
Benjamin Chrisene,19,eng ENG,DF,Blackburn,16.0,9.1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,1.0,11.0,20.0,32.0,0.0,0.0,0.05,0.06,0.05,50.0,0.22,0.11,0.0,0.0,13.8,0.0,0.22,-0.4,-0.4,305.0,403.0,75.7,4091.0,1303.0,230.0,88.7,104.0,73.1,28.0,42.9,0.5,-0.5,4.0,14.0,6.0,1.0,328.0,74.0,0.0,0.0,0.0,11.0,73.0,1.0,1.0,0.0,1.0,21.0,1.21,7.0,2.0,1.0,0.0,0.0,1.0,32.0,21.0,13.0,12.0,7.0,20.0,29.0,69.0,14.0,13.0,12.0,0.0,525.0,23.0,153.0,236.0,148.0,5.0,525.0,20.0,35.0,60.0,232.0,1339.0,608.0,14.0,1.0,16.0,9.0,280.0,10.0,10.0,1.0,0.0,0.0,0.0,43.0,11.0,19.0,36.7
Cyrus Christie,30,ie IRL,"DF,MF",Hull City,27.0,14.4,0.0,2.0,0.0,4.0,0.0,0.3,0.3,1.1,1.4,36.0,84.0,59.0,0.0,0.14,0.02,0.08,0.02,25.0,0.56,0.14,0.0,0.0,21.0,0.0,0.04,-0.3,-0.3,781.0,970.0,80.5,12571.0,4516.0,465.0,90.3,380.0,80.8,90.0,46.7,0.9,0.9,10.0,72.0,13.0,2.0,841.0,128.0,14.0,1.0,1.0,28.0,113.0,1.0,0.0,0.0,1.0,18.0,2.02,23.0,1.0,3.0,2.0,0.0,0.0,19.0,9.0,8.0,7.0,4.0,9.0,23.0,39.1,23.0,12.0,40.0,0.0,1139.0,60.0,338.0,574.0,240.0,17.0,1139.0,33.0,51.5,39.4,615.0,3109.0,1678.0,18.0,7.0,28.0,7.0,729.0,15.0,11.0,1.0,0.0,0.0,0.0,68.0,22.0,20.0,52.4
Dennis Cirkin,21,eng ENG,DF,Sunderland,8.0,5.6,0.0,1.0,0.0,3.0,0.0,0.4,0.4,0.9,1.4,17.0,23.0,31.0,0.0,0.18,0.08,0.17,0.08,11.1,1.6,0.18,0.0,0.0,14.3,0.0,0.05,-0.4,-0.4,243.0,312.0,77.9,3446.0,1036.0,169.0,86.4,107.0,81.3,15.0,20.0,0.5,0.1,5.0,16.0,2.0,1.0,240.0,71.0,7.0,0.0,1.0,6.0,64.0,0.0,0.0,0.0,1.0,9.0,1.96,9.0,0.0,0.0,1.0,0.0,1.0,10.0,8.0,5.0,4.0,1.0,7.0,11.0,63.6,11.0,4.0,10.0,0.0,378.0,17.0,136.0,154.0,89.0,22.0,378.0,6.0,33.3,66.7,179.0,886.0,552.0,9.0,2.0,11.0,11.0,222.0,8.0,12.0,0.0,0.0,0.0,0.0,22.0,10.0,14.0,41.7
Ciaran Clark,33,ie IRL,DF,Stoke City,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.02,0.0,0.02,100.0,0.33,0.33,0.0,0.0,9.0,0.0,0.05,0.0,0.0,95.0,128.0,74.2,1985.0,821.0,34.0,85.3,56.0,85.7,31.0,54.8,0.0,0.0,0.0,7.0,0.0,0.0,121.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,21.0,1.0,165.0,29.0,103.0,60.0,3.0,2.0,165.0,1.0,100.0,0.0,76.0,396.0,193.0,0.0,0.0,0.0,2.0,81.0,3.0,2.0,2.0,0.0,0.0,0.0,13.0,11.0,5.0,68.8
Harry Clarke,22,eng ENG,DF,Ipswich Town,35.0,26.2,1.0,1.0,0.0,7.0,0.0,1.1,1.1,1.3,2.4,42.0,181.0,47.0,0.04,0.04,0.04,0.05,0.04,25.0,0.76,0.19,0.05,0.2,17.4,0.0,0.06,-0.1,-0.1,1462.0,1870.0,78.2,27890.0,9918.0,647.0,86.4,865.0,82.5,287.0,59.9,2.5,-0.3,16.0,151.0,46.0,14.0,1545.0,322.0,30.0,5.0,11.0,53.0,291.0,1.0,0.0,0.0,3.0,38.0,2.63,57.0,4.0,4.0,4.0,0.0,0.0,37.0,25.0,16.0,15.0,6.0,24.0,39.0,61.5,37.0,25.0,60.0,1.0,2105.0,94.0,677.0,990.0,454.0,34.0,2105.0,36.0,61.1,36.1,1053.0,5543.0,2967.0,34.0,8.0,20.0,15.0,1262.0,28.0,11.0,1.0,0.0,1.0,1.0,126.0,57.0,38.0,60.0
Matthew Clarke,26,eng ENG,DF,Middlesbrough,24.0,20.2,1.0,3.0,0.0,2.0,0.0,1.7,1.5,0.9,2.5,10.0,67.0,3.0,0.05,0.15,0.08,0.05,0.08,18.2,1.09,0.2,0.05,0.25,10.0,0.0,0.07,-0.7,-0.5,1148.0,1353.0,84.8,21789.0,6945.0,450.0,92.7,651.0,90.5,215.0,59.1,0.3,2.1,6.0,71.0,2.0,1.0,1258.0,88.0,26.0,0.0,13.0,4.0,11.0,0.0,0.0,0.0,7.0,7.0,0.74,13.0,0.0,0.0,2.0,0.0,0.0,30.0,23.0,20.0,9.0,1.0,22.0,32.0,68.8,30.0,35.0,92.0,0.0,1602.0,280.0,882.0,646.0,79.0,34.0,1602.0,8.0,50.0,50.0,886.0,4096.0,2207.0,12.0,1.0,11.0,6.0,1028.0,13.0,19.0,0.0,0.0,1.0,0.0,107.0,66.0,25.0,72.5
Jake Clarke-Salter,25,eng ENG,DF,QPR,33.0,29.6,1.0,1.0,0.0,4.0,0.0,0.6,0.6,0.2,0.9,10.0,57.0,3.0,0.03,0.03,0.02,0.01,0.02,21.4,0.47,0.1,0.07,0.33,12.1,0.0,0.04,0.4,0.4,1373.0,1655.0,83.0,25544.0,10548.0,549.0,91.6,834.0,88.5,230.0,50.9,0.4,0.8,5.0,74.0,1.0,0.0,1497.0,155.0,50.0,1.0,3.0,2.0,32.0,0.0,0.0,0.0,3.0,18.0,0.57,11.0,1.0,0.0,3.0,0.0,2.0,65.0,41.0,45.0,18.0,2.0,30.0,42.0,71.4,30.0,32.0,135.0,1.0,1958.0,341.0,1249.0,674.0,44.0,19.0,1958.0,11.0,81.8,18.2,930.0,3677.0,1822.0,3.0,0.0,14.0,2.0,1180.0,35.0,7.0,1.0,0.0,0.0,0.0,130.0,94.0,44.0,68.1
Conor Coady,30,eng ENG,DF,Leicester City,12.0,7.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,56.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,709.0,93.2,11735.0,4323.0,272.0,97.1,376.0,95.7,57.0,63.2,0.4,0.0,1.0,56.0,2.0,1.0,675.0,33.0,11.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9,7.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,4.0,0.0,3.0,4.0,75.0,7.0,7.0,25.0,1.0,764.0,75.0,279.0,468.0,18.0,0.0,764.0,2.0,100.0,0.0,477.0,2344.0,1365.0,4.0,0.0,3.0,0.0,603.0,6.0,3.0,0.0,0.0,0.0,0.0,28.0,14.0,7.0,66.7
Jamilu Collins,28,ng NGA,DF,Cardiff City,36.0,33.2,1.0,4.0,0.0,9.0,0.0,0.5,0.5,1.0,1.5,45.0,111.0,87.0,0.03,0.12,0.01,0.03,0.01,30.8,0.39,0.12,0.08,0.25,20.0,0.0,0.04,0.5,0.5,1206.0,1683.0,71.7,21093.0,8243.0,654.0,85.8,677.0,73.7,261.0,47.5,1.3,3.0,15.0,74.0,15.0,7.0,1321.0,355.0,25.0,1.0,7.0,43.0,330.0,0.0,0.0,0.0,7.0,52.0,1.36,31.0,5.0,3.0,2.0,1.0,3.0,104.0,76.0,64.0,32.0,8.0,71.0,100.0,71.0,43.0,64.0,99.0,0.0,2101.0,109.0,789.0,959.0,374.0,19.0,2101.0,39.0,33.3,56.4,1004.0,4461.0,2032.0,33.0,4.0,47.0,30.0,1054.0,29.0,31.0,0.0,0.0,0.0,0.0,182.0,30.0,30.0,50.0
Raheem Conte,20,eng ENG,DF,Cardiff City,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,5.0,4.0,5.0,0.0,0.0,0.04,0.17,0.04,0.0,1.96,0.0,0.0,0.0,16.5,0.0,0.02,0.0,0.0,58.0,74.0,78.4,962.0,342.0,31.0,93.5,26.0,73.1,8.0,75.0,0.3,-0.2,1.0,2.0,0.0,0.0,61.0,13.0,1.0,0.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,1.0,1.94,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,86.0,2.0,27.0,36.0,23.0,2.0,86.0,0.0,0.0,0.0,48.0,282.0,150.0,2.0,1.0,3.0,0.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,50.0
